Province,Sector,Project Number,Name,Amount
LIMPOPO,SPORTS,79207,Kgabetli Primary School,303440.56
LIMPOPO,SPORTS,79248,Kheyi Primary School,298583.0
LIMPOPO,SPORTS,79275,Tshirenzheni Primary School,300000.0
LIMPOPO,SPORTS,79355,Sebone Primary School,300000.0
LIMPOPO,SPORTS,79357,Vondwe Primary School,300002.65
LIMPOPO,SPORTS,79470,Elandskraal Primary School,299515.0
LIMPOPO,SPORTS,79474,Bolahlakgomo Primary School,300777.01
LIMPOPO,SPORTS,79496,Mokutu High School,277673.4
LIMPOPO,SPORTS,79549,Diarora Football Club,196444.3
LIMPOPO,SPORTS,79572,Morongwa Primary School,50000.0
LIMPOPO,SPORTS,79580,Nare Mohlalerwa Primary School,52670.0
LIMPOPO,SPORTS,79855,Tshikiwani Primary School,294761.0
LIMPOPO,SPORTS,79859,Pula Seopa Primary School,300000.0
LIMPOPO,SPORTS,79861,Tuwani Primary School,240000.0
LIMPOPO,SPORTS,79864,Schoonoord Primary School,268555.0
LIMPOPO,SPORTS,79913,Mapotla Primary School,289761.0
LIMPOPO,SPORTS,79921,Makgalanoto Primary School,49394.0
LIMPOPO,SPORTS,80156,Shavhani Primary School,239888.5
LIMPOPO,SPORTS,80159,Given Mangolo School,295336.1
LIMPOPO,SPORTS,80174,Ripambeta High School,299805.18
LIMPOPO,SPORTS,80179,Timamogolo Primary School,300000.0
LIMPOPO,SPORTS,80191,Ngwanamago Primary School,300000.0
LIMPOPO,SPORTS,80192,Nhlalala Primary School,250000.0
LIMPOPO,SPORTS,80194,Tshiwangamatembele Secondary School,300000.0
LIMPOPO,SPORTS,80799,Limpopo Academy of Sport,3.500013163E7
LIMPOPO,SPORTS,83840,Nhluvuko High School,300000.0
LIMPOPO,SPORTS,93868,SA Sports Association for the Intellectually Impaired,1.5E7
LIMPOPO,SPORTS,93868,SA Sports Association for the Intellectually Impaired,1.5E7
MPUMALANGA,ARTS,54891,Progressive Group,390490.0
MPUMALANGA,ARTS,55015,Velangezwi Primary School,100000.0
MPUMALANGA,ARTS,56450,Buhlebethu Art & Culture Organisation,537360.0
MPUMALANGA,ARTS,72779,Amos/ Kgaphamadi Community Organisation,1000000.0
MPUMALANGA,ARTS,72937,Zimiseleni Projects,1267597.2
MPUMALANGA,ARTS,72943,One Step AT  A Time Community Development,270000.0
MPUMALANGA,ARTS,72967,Tholulwazi Information Centre,347400.0
MPUMALANGA,ARTS,73120,East -City Talent House,570000.0
MPUMALANGA,ARTS,73120,East -City Talent House,380000.0
MPUMALANGA,ARTS,73175,Laerskool Bergland,200000.0
MPUMALANGA,ARTS,73318,Laeveld Nasionale Kunstefees,600000.0
MPUMALANGA,ARTS,73363,Keeloz Arts Academy,665000.0
MPUMALANGA,ARTS,73691,Casterbridge Music Development Academy,2400000.0
MPUMALANGA,ARTS,73691,Casterbridge Music Development Academy,1600000.0
MPUMALANGA,ARTS,73706,Uthando Home Community Based Care Organisation,166200.0
MPUMALANGA,ARTS,73761,Kwaguqa Arts Initiative,420000.0
MPUMALANGA,ARTS,73890,Buhlebethu Art & Culture Organisation,1557740.28
MPUMALANGA,ARTS,73911,Buhlebethu Art & Culture Organisation,570000.0
MPUMALANGA,ARTS,74063,Sinqobile Primary School,100000.0
MPUMALANGA,ARTS,74199,Bohlale Foundation,900000.0
MPUMALANGA,ARTS,74243,Izithethe Art Institute,870000.0
MPUMALANGA,ARTS,74289,S'Bongile Primary School,200000.0
MPUMALANGA,ARTS,74755,Tokoloho Primary School,200000.0
MPUMALANGA,ARTS,74775,Nhlengelo Home Based Care,730653.0
MPUMALANGA,ARTS,86014,"Emakhazeni Arts, Culture & Heritage Forum",2397960.0
MPUMALANGA,ARTS,86014,"Emakhazeni Arts, Culture & Heritage Forum",599490.0
MPUMALANGA,CHARITIES,23512,Jesus & Me Pre-Primary School,57195.0
MPUMALANGA,CHARITIES,50265,Boiketlo Health Care,55941.0
MPUMALANGA,CHARITIES,50351,Mpumelelo Educare Centre,279300.0
MPUMALANGA,CHARITIES,50925,Elliot Nxumalo Preschool,96040.0
MPUMALANGA,CHARITIES,52355,Vulamehlo Preschool,124683.0
MPUMALANGA,CHARITIES,52943,Buhle Butile Day Care & Preschool Centre,209470.0
MPUMALANGA,CHARITIES,56974,Jonas Creche,303465.0
MPUMALANGA,CHARITIES,57427,Panyana Higher Primary School,176850.0
MPUMALANGA,CHARITIES,59934,Baphikeleli Care Givers,102350.0
MPUMALANGA,CHARITIES,61313,Kwenyane Day Care Centre,165450.0
MPUMALANGA,CHARITIES,61452,Amukelani Preschool,138300.0
MPUMALANGA,CHARITIES,64820,Hlayisani Lumukisa Creche,122000.0
MPUMALANGA,CHARITIES,66306,Qalimfundo Preschool,100000.0
MPUMALANGA,CHARITIES,66356,Moremela Home Based Care,177700.0
MPUMALANGA,CHARITIES,66408,Kriel SPCA,369864.0
MPUMALANGA,CHARITIES,66662,Relebogile Community Creche,71050.0
MPUMALANGA,CHARITIES,66672,Hungani Creche,173125.0
MPUMALANGA,CHARITIES,67639,Barmhartigh Eidsdiens Mpumalanga,47371.0
MPUMALANGA,CHARITIES,67875,Sinothando Home Community Based Care,144000.0
MPUMALANGA,CHARITIES,68256,Tholulwazi Pre-Primary School,152732.0
MPUMALANGA,CHARITIES,68372,Ekujabuleni Day Care Centre,136012.0
MPUMALANGA,CHARITIES,68686,Victory Multi Purpose Centre,100000.0
MPUMALANGA,CHARITIES,68953,Mapaleng Creche,1152076.0
MPUMALANGA,CHARITIES,68984,Sibonile Day Care Centre,115450.0
MPUMALANGA,CHARITIES,69102,Bongumusa  Day Care Centre,133000.0
MPUMALANGA,CHARITIES,69525,Bushbuckridge Youth Development Organisation,111750.0
MPUMALANGA,CHARITIES,69688,Sephumelele Day Care Centre,62225.0
MPUMALANGA,CHARITIES,69693,Senzangothando Home Based Care,135000.0
MPUMALANGA,CHARITIES,69829,Wings of Love Preschool,101579.0
MPUMALANGA,CHARITIES,70283,Uthando Lwamakrestu Home Based Care,92400.0
MPUMALANGA,CHARITIES,70283,Uthando Lwamakrestu Home Based Care,92400.0
MPUMALANGA,CHARITIES,70306,Together Home Based Care,191641.0
MPUMALANGA,CHARITIES,70469,Leratong Day Care,50000.0
MPUMALANGA,CHARITIES,70519,Ntunda Home Based Care,221400.0
MPUMALANGA,CHARITIES,70650,Lethukuphila Home Based Care,176500.0
MPUMALANGA,CHARITIES,70697,Phaphamani Creche,23967.0
MPUMALANGA,CHARITIES,70820,Ithuteng Stimulation Day Care Centre,34474.0
MPUMALANGA,CHARITIES,70844,Tlharihani Child Nursing School,70751.0
MPUMALANGA,CHARITIES,71091,Ithembelihle Protective Workshop,113595.0
MPUMALANGA,CHARITIES,71176,Zimiseleni Dots and Home Based Care,117000.0
MPUMALANGA,CHARITIES,71197,Sisitasive Home Based Care,132080.0
MPUMALANGA,CHARITIES,71212,Merry Pebble Sream Preschool,145729.0
MPUMALANGA,CHARITIES,71212,Merry Pebble Sream Preschool,145728.0
MPUMALANGA,CHARITIES,72236,Siyaphambili Disabled Group (Project),95272.0
MPUMALANGA,CHARITIES,72549,Ripfumelo Creche,59750.0
MPUMALANGA,MISCELLANEOUS,80442,Casterbridge Music Development Academy,1500000.0
MPUMALANGA,SPORTS,38933,Moekwe Primary School,200000.0
MPUMALANGA,SPORTS,49147,Hoerskool Middelburg,100000.0
MPUMALANGA,SPORTS,61015,Osizweni Combined School,99999.0
MPUMALANGA,SPORTS,61815,Laerskool Hoeveld,50061.66
MPUMALANGA,SPORTS,62030,Matlalong Primary School,50000.0
MPUMALANGA,SPORTS,62107,Diphaswa Primary School,50000.0
MPUMALANGA,SPORTS,62205,Velangezwi Primary School,50000.0
MPUMALANGA,SPORTS,62207,Athletics Mpumalanga,1000000.0
MPUMALANGA,SPORTS,63350,AA. Khumalo Primary School,100000.0
MPUMALANGA,SPORTS,63605,Young Stars Soccer Club,50000.0
MPUMALANGA,SPORTS,63611,Lekedi Primary School,100000.0
MPUMALANGA,SPORTS,63689,Mokgawane Primary School,100000.0
MPUMALANGA,SPORTS,63781,Isifisosethu Secondary School,100000.0
MPUMALANGA,SPORTS,63802,Hlamalani Primary School,100000.0
MPUMALANGA,SPORTS,63853,Mahashe Secondary School,100000.0
MPUMALANGA,SPORTS,65477,Mpumalanga Gymnastics Association,1577991.0
MPUMALANGA,SPORTS,75693,Matikinya Primary School,299989.96
MPUMALANGA,SPORTS,75695,Dlumana High School,299989.96
MPUMALANGA,SPORTS,75702,Hlalakahle Primary School,298569.0
MPUMALANGA,SPORTS,75705,Munyamana Primary School,299989.96
MPUMALANGA,SPORTS,75706,Tsuvuka Primary School,299989.96
MPUMALANGA,SPORTS,75707,Mugena High School,299989.96
MPUMALANGA,SPORTS,75709,Mapalane Primary School,299989.96
MPUMALANGA,SPORTS,75714,Maripe Senior Secondary School,299769.96
MPUMALANGA,SPORTS,75717,Shiviti Primary School,299989.96
MPUMALANGA,SPORTS,75720,Mehlwemamba Primary School,42435.0
MPUMALANGA,SPORTS,75723,Maloka Primary School,299967.89
MPUMALANGA,SPORTS,75930,Phindela Primary School,292825.01
MPUMALANGA,SPORTS,75964,Qhubekani Primary School,50000.0
MPUMALANGA,SPORTS,76008,Zakhele Primary School,268698.74
MPUMALANGA,SPORTS,76014,Matibidi Community School,292783.37
MPUMALANGA,SPORTS,76098,Maqhawuzela Combined School,300000.0
MPUMALANGA,SPORTS,76107,Humulani Primary  School,299899.26
MPUMALANGA,SPORTS,76147,Makhosonke Junior Primary School,283110.0
MPUMALANGA,SPORTS,76158,Ramodiegi Primary School,300000.0
MPUMALANGA,SPORTS,76164,Gobolibi Secondary School,299000.0
MPUMALANGA,SPORTS,76254,Khul'unolwazi Primary School,300000.0
MPUMALANGA,SPORTS,76262,Mbulawa Secondary School,292821.0
MPUMALANGA,SPORTS,76266,Mathethe Primary School,300000.0
MPUMALANGA,SPORTS,76284,Khuthalani Primary School,49999.85
MPUMALANGA,SPORTS,76312,Magotshwa Secondary School,300000.0
MPUMALANGA,SPORTS,76315,Tenteleni Lower Primary School,299559.9
MPUMALANGA,SPORTS,76317,Mbalenhle Secondary School,265000.0
MPUMALANGA,SPORTS,76321,Morgenzon Landbou Akademie,230616.3
MPUMALANGA,SPORTS,76329,Ethembeni Higher Primary School,298092.9
MPUMALANGA,SPORTS,76333,Sibukosethu Primary School,300000.0
MPUMALANGA,SPORTS,76898,Mgobodi Primary School,300000.0
MPUMALANGA,SPORTS,76900,Maphakama Primary School,300000.0
MPUMALANGA,SPORTS,76909,Ikambeni Primary School,300000.0
MPUMALANGA,SPORTS,76918,Injabulo Primary School,292902.0
MPUMALANGA,SPORTS,76929,Zamani Primary School,300000.0
MPUMALANGA,SPORTS,76933,Mhola Primary School,241618.15
MPUMALANGA,SPORTS,76943,Khombindlela Primary School,300000.0
MPUMALANGA,SPORTS,76946,Hoyi Primary School,299977.95
MPUMALANGA,SPORTS,76950,Entabamhlophe Combined School,299820.0
MPUMALANGA,SPORTS,76952,Bhambatha Primary School,284645.46
MPUMALANGA,SPORTS,76953,Malekutu Primary School,283660.5
MPUMALANGA,SPORTS,76955,Nsiwane Primary School,250350.0
MPUMALANGA,SPORTS,76976,Schoemansdal School,300000.0
MPUMALANGA,SPORTS,76978,Mdumiseni Primary School,300000.17
MPUMALANGA,SPORTS,76979,Ekwenzeni Primary School,284645.46
MPUMALANGA,SPORTS,76981,Inkosinatsi Primary School,300069.78
MPUMALANGA,SPORTS,76984,John Mdluli Primary School,297723.8
MPUMALANGA,SPORTS,76988,Phakamani Primary School,300010.0
MPUMALANGA,SPORTS,76992,Ngwane Primary School,215000.0
MPUMALANGA,SPORTS,76994,Ifalethu Primary School,299677.85
MPUMALANGA,SPORTS,76995,Khetsalwati High School,297580.4
MPUMALANGA,SPORTS,76998,Zakheleni Primary School,300000.0
MPUMALANGA,SPORTS,77002,Mlilo Primary School,300000.0
MPUMALANGA,SPORTS,77004,Maziya Public School,300000.0
MPUMALANGA,SPORTS,77005,Bosmanspan Primary School,300000.0
MPUMALANGA,SPORTS,77014,Milliken Primary School,296204.0
MPUMALANGA,SPORTS,77024,Sihlekisi Primary School,250000.0
MPUMALANGA,SPORTS,77025,Qokiso Secondary School,288980.0
MPUMALANGA,SPORTS,77026,Dilayi School,269900.0
MPUMALANGA,SPORTS,77048,Funjwa Primary School,250000.0
MPUMALANGA,SPORTS,77065,Sambo Primary School,290345.46
MPUMALANGA,SPORTS,77069,Timeleni Primary School,298323.16
MPUMALANGA,SPORTS,77078,Inkomazi High School,246370.0
MPUMALANGA,SPORTS,77100,Magwagwaza Secondary School,300000.0
MPUMALANGA,SPORTS,77103,Mugidi Primary School,250000.0
MPUMALANGA,SPORTS,77109,Sebosegolo Sa Mapulana Priamary School,250000.0
MPUMALANGA,SPORTS,77111,Ntshuxeko Primary School,292648.26
MPUMALANGA,SPORTS,77117,Takheni Secondary School,299000.0
MPUMALANGA,SPORTS,77172,Empilweni Secondary School,300000.0
MPUMALANGA,SPORTS,77220,Celani Primary School,295008.2
MPUMALANGA,SPORTS,77224,Mabonwana Primary School,300000.0
MPUMALANGA,SPORTS,77227,Majembeni Primary School,269900.0
MPUMALANGA,SPORTS,77270,Itireleng Primary School,261420.0
MPUMALANGA,SPORTS,77294,Cibiliza Secondary School,300159.08
MPUMALANGA,SPORTS,77295,Kopanang Senior Secondary School,211600.0
MPUMALANGA,SPORTS,77674,Molepane Secondary School,300555.33
MPUMALANGA,SPORTS,77714,Mkhulu Combined School,300000.0
MPUMALANGA,SPORTS,77716,Bankfontein Combined School,300000.0
MPUMALANGA,SPORTS,77721,Sozama Secondary School,300000.0
MPUMALANGA,SPORTS,77762,Skapandoda Mashabiya Secondary School,300000.0
MPUMALANGA,SPORTS,77770,Sipendulwe Primary School,300000.0
MPUMALANGA,SPORTS,77784,Bombani Senior Secondary School,259856.96
MPUMALANGA,SPORTS,77791,Magubha Combined School,281800.0
MPUMALANGA,SPORTS,77793,Lydenburg Primary School,295852.8
MPUMALANGA,SPORTS,77799,Kwanang Primary School,295201.22
MPUMALANGA,SPORTS,77802,Jan Rikhotso Primary School,50000.0
MPUMALANGA,SPORTS,77804,Zikhuphule Primary School,297560.0
MPUMALANGA,SPORTS,77813,Cabangani Primary School,298461.1
MPUMALANGA,SPORTS,77818,Bonginhlanhla Secondary School,176603.0
MPUMALANGA,SPORTS,78482,Motlamogale L/HP School,294639.96
MPUMALANGA,SPORTS,78564,Zwelisha Primary School,297460.0
MPUMALANGA,SPORTS,78570,Entokozweni Primary School,300000.0
MPUMALANGA,SPORTS,78604,Msogwaba Primary School,300000.0
MPUMALANGA,SPORTS,78605,Maqamela School,242849.1
MPUMALANGA,SPORTS,78608,Enzenzeleni Primary School,252580.0
MPUMALANGA,SPORTS,78611,Umlambo Combined School,297709.0
MPUMALANGA,SPORTS,78623,Hananani Primary School,300000.0
MPUMALANGA,SPORTS,78753,Mokale Primary School,174098.24
MPUMALANGA,SPORTS,78783,Makwetse Primary School,300000.0
MPUMALANGA,SPORTS,78808,Iswepe Football Academy,108059.66
MPUMALANGA,SPORTS,78828,Barberton Lawn Tennis Club,199938.98
MPUMALANGA,SPORTS,78849,Enon Primary School,46476.0
MPUMALANGA,SPORTS,78880,Dinga Primary School,269735.4
MPUMALANGA,SPORTS,78892,Funindlela Primary School,300000.0
MPUMALANGA,SPORTS,78900,Phumula Lower Primary School,249080.0
MPUMALANGA,SPORTS,79182,Mmatjatji Primary School,296705.0
MPUMALANGA,SPORTS,79488,Seokgome Secondary School,299650.0
MPUMALANGA,SPORTS,79491,Molotoadi Primary School,299815.0
MPUMALANGA,SPORTS,79774,Skhila Secondary School,300000.0
MPUMALANGA,SPORTS,79784,Vuma Combined School,300000.0
MPUMALANGA,SPORTS,80352,Lumukisa Preparatory School,250000.0
NORTHERN CAPE,ARTS,72648,Galeshewe Theatre Organisation(G.A.T.O),1066307.0
NORTHERN CAPE,ARTS,72826,Flock-Ladies of the Karoo,92604.0
NORTHERN CAPE,ARTS,72968,Ubuntu Arts and Culture Centre,456006.8
NORTHERN CAPE,ARTS,73215,Hands On!,742400.0
NORTHERN CAPE,ARTS,73401,Indigo Development and Change,449435.2
NORTHERN CAPE,ARTS,73500,"Committee for Crime Prevention, Northern Cape",1712701.0
NORTHERN CAPE,ARTS,73852,Dockda Rural Development Agency,76680.4
NORTHERN CAPE,ARTS,74387,Debating South Africa,200000.0
NORTHERN CAPE,ARTS,74463,Garies Development Initiative,1704732.0
NORTHERN CAPE,ARTS,74469,Legatus,200000.0
NORTHERN CAPE,CHARITIES,51827,Thuso Advice And Development Centre,160860.0
NORTHERN CAPE,CHARITIES,59385,The Association for Sustainable,458250.0
NORTHERN CAPE,CHARITIES,63636,Rooifontein Cup A Soup,169500.0
NORTHERN CAPE,CHARITIES,67572,Community Care for the Aged,66000.0
NORTHERN CAPE,CHARITIES,67652,Mpelega Pre-Primary School,314429.0
NORTHERN CAPE,CHARITIES,69979,Renosterberg Gemeenskaps Projek,169900.0
NORTHERN CAPE,CHARITIES,70894,Bomme Ke Nako,294408.0
NORTHERN CAPE,CHARITIES,71025,Thabang Information Centre,242149.0
NORTHERN CAPE,CHARITIES,86034,Helen Bishop Orthopaedic After Care Home,1241693.0
NORTHERN CAPE,CHARITIES,86202,ACVV Calvinia,2216083.0
NORTHERN CAPE,CHARITIES,86218,Dockda Rural Development Agency,1361770.0
NORTHERN CAPE,CHARITIES,89654,Renosterberg Gemeenskap Projek,999394.0
NORTHERN CAPE,CHARITIES,89662,Prieska Utiliteits,1827306.0
NORTHERN CAPE,CHARITIES,89690,Ethembeni Community Centre,1174480.0
NORTHERN CAPE,CHARITIES,89713,VGK Kinder Herberg Trust,1080000.0
NORTHERN CAPE,CHARITIES,89737,Pampierstad Youth Forum,335400.0
NORTHERN CAPE,CHARITIES,89753,Tshwaraganang Old Age Centre,2543000.0
NORTHERN CAPE,CHARITIES,90059,FAMSA Kimberley,1151050.0
NORTHERN CAPE,CHARITIES,90127,Oasis Skills Development Centre,997000.0
NORTHERN CAPE,SPORTS,13138,Khara Hais Municipality,654000.0
NORTHERN CAPE,SPORTS,13396,Kheis Municipality,365715.0
NORTHERN CAPE,SPORTS,13591,Hantam Primary School,380000.0
NORTHERN CAPE,SPORTS,25198,Griqualand West Rugby Union,896800.0
NORTHERN CAPE,SPORTS,25954,Athletics Griqualand West,400000.0
NORTHERN CAPE,SPORTS,39255,West End Primary School,269040.0
NORTHERN CAPE,SPORTS,39256,William Pescod High School,190000.0
NORTHERN CAPE,SPORTS,39265,Bongani Primary School,260000.0
NORTHERN CAPE,SPORTS,46452,NC Rural FET College,400000.0
NORTHERN CAPE,SPORTS,60577,Olehile Manchwe Middle School,100000.0
NORTHERN CAPE,SPORTS,60932,The Association  For Sustainable Rural Development,45855.0
NORTHERN CAPE,SPORTS,64071,Baithaopi Primary School,100000.0
NORTHERN CAPE,SPORTS,64313,Sentraal Primary School,96493.75
NORTHERN CAPE,SPORTS,64739,Mochware Primary School,100000.0
NORTHERN CAPE,SPORTS,76731,A.B Kolwane Primary School,300000.0
NORTHERN CAPE,SPORTS,76732,Lebang Secondary School,250000.0
NORTHERN CAPE,SPORTS,76735,Khuis Primary School,300000.0
NORTHERN CAPE,SPORTS,76743,Nkungwini Primary School,299925.0
NORTHERN CAPE,SPORTS,76747,Mokgolokwe Secondary School,249989.0
NORTHERN CAPE,SPORTS,76757,Maruping Primary School,300000.0
NORTHERN CAPE,SPORTS,76765,Seupe Primary School,250000.0
NORTHERN CAPE,SPORTS,76815,Ineeleng Primary School,300000.0
NORTHERN CAPE,SPORTS,76820,Segwaneng Primary School,300000.0
NORTHERN CAPE,SPORTS,76828,Reakantswe Secondary School,256686.75
NORTHERN CAPE,SPORTS,76836,Maoka Primary School,299962.5
NORTHERN CAPE,SPORTS,76888,Bankhara Bodulong High School,50000.0
NORTHERN CAPE,SPORTS,76954,Upington Golf Club,200000.0
NORTHERN CAPE,SPORTS,78242,Xunkhwesa Combined School,52774.0
NORTHERN CAPE,SPORTS,78276,Olympic Primary School,300000.0
NORTHERN CAPE,SPORTS,78368,Leliefontein Intermediate School,50000.0
NORTHERN CAPE,SPORTS,78480,Barkly West Secondary School,294591.15
NORTHERN CAPE,SPORTS,78507,Iketleletso Middle School,300000.0
NORTHERN CAPE,SPORTS,80259,Mooki-Lobelo Primary School,300000.0
NORTHERN CAPE,SPORTS,80808,Umsobomvu Municipality,5757000.0
NORTH WEST,ARTS,46064,Kopana Ke Matla Youth Group,417252.0
NORTH WEST,ARTS,55417,Aganang Community Radio Station,250000.0
NORTH WEST,ARTS,72831,Montshiwa Cultural Village,1.7884502E7
NORTH WEST,ARTS,72904,Sello's Computer Institute,508394.14
NORTH WEST,ARTS,73256,A Re Direng Caregivers,300000.0
NORTH WEST,ARTS,73381,Mosekaphofu Cultural Mull,9600000.0
NORTH WEST,ARTS,73680,Multi Vision Youth Development Project,379992.0
NORTH WEST,ARTS,74080,Leseding Community Development Project,747163.0
NORTH WEST,ARTS,74111,Tidimane Middle School,154999.5
NORTH WEST,ARTS,74431,Botoka Comprehensive School,200000.0
NORTH WEST,CHARITIES,43479,Dinkwe Primary School,266520.0
NORTH WEST,CHARITIES,52004,SAVF Lolliepop Creche,40778.0
NORTH WEST,CHARITIES,57321,Tokologo Community Learning Centre,60000.0
NORTH WEST,CHARITIES,59229,Rotary Early Learning Centre,294610.0
NORTH WEST,CHARITIES,59763,Naledi Life Skills Training,335000.0
NORTH WEST,CHARITIES,65810,Diphetogo Early Learning Centre,160449.0
NORTH WEST,CHARITIES,66118,Mogodu Children's Home,565985.0
NORTH WEST,CHARITIES,66960,Kutlwano Ke Matla Home Based Care,337979.0
NORTH WEST,CHARITIES,67664,Tshwaraganang Le Unicef,510200.0
NORTH WEST,CHARITIES,67924,Sizabantu Support Group,65250.0
NORTH WEST,CHARITIES,67989,Tshepang Victim Support Centre,375000.0
NORTH WEST,CHARITIES,68427,Rutanang Aids Projects,273500.0
NORTH WEST,CHARITIES,68909,Tswelelo Day Care Centre,95227.0
NORTH WEST,CHARITIES,68955,Tshepang Day Care Centre,147718.0
NORTH WEST,CHARITIES,69272,Kgatelo Pele Creche,582890.0
NORTH WEST,CHARITIES,69670,Thusano Counselling Care Support,256676.0
NORTH WEST,CHARITIES,70144,Kutlwano Home Based Care,184800.0
NORTH WEST,CHARITIES,71244,Solofelang Creche,109221.0
NORTH WEST,CHARITIES,72575,Mofumahadi Wa Tshepo Care,999156.0
NORTH WEST,CHARITIES,86225,Gaabo-Motho- Drop-In Centre,327050.0
NORTH WEST,CHARITIES,86758,Wolmaransstad Home For The Aged,660000.0
NORTH WEST,CHARITIES,87357,Maboloka HIV/AIDS Awareness Organisation,1421099.0
NORTH WEST,MISCELLANEOUS,60243,Sello's Computer Institute,527179.0
NORTH WEST,MISCELLANEOUS,75395,Lifeline Mafikeng,285120.0
NORTH WEST,MISCELLANEOUS,75410,North West Provincial Recreation Council,1032732.0
NORTH WEST,MISCELLANEOUS,75497,Goodlife,1000000.0
NORTH WEST,MISCELLANEOUS,87293,Laerskool Rustenburg,350000.0
NORTH WEST,SPORTS,23872,Thuthukani Primary School,350000.0
NORTH WEST,SPORTS,23989,Masuku Primary School,250000.0
NORTH WEST,SPORTS,40036,Vuselela College,690000.0
NORTH WEST,SPORTS,40202,Thebeyame Primary School,300000.0
NORTH WEST,SPORTS,47876,Phaposane Primary School,100000.0
NORTH WEST,SPORTS,48558,Khayakhulu Primary School,100948.81
NORTH WEST,SPORTS,48933,Selamodi Middle School,97770.0
NORTH WEST,SPORTS,61404,Boikagong Primary School,98459.5
NORTH WEST,SPORTS,61946,Ramblers Tennis Club,90516.0
NORTH WEST,SPORTS,62003,Dinkwe Primary School,100000.0
NORTH WEST,SPORTS,62135,Ventersdorp Tennis Club,187300.3
NORTH WEST,SPORTS,62320,Hoerskool Grenswag,47959.0
NORTH WEST,SPORTS,62961,Ganoke Primary School,100000.0
NORTH WEST,SPORTS,63159,Raditshane Middle School,100020.0
NORTH WEST,SPORTS,63419,Sol Plaatje Secondary School,98382.0
NORTH WEST,SPORTS,64080,N.R Mandela Secondary School,100000.0
NORTH WEST,SPORTS,64106,Menwe Primary School,100000.0
NORTH WEST,SPORTS,64133,Thate Molatlhwa  Middle School,96000.0
NORTH WEST,SPORTS,64167,Itlameng Primary School,100000.0
NORTH WEST,SPORTS,64249,Moeti Primary School,100000.0
NORTH WEST,SPORTS,64255,Sione Middle School,100000.0
NORTH WEST,SPORTS,64484,Schweizer Reneke Tennis Club,200000.0
NORTH WEST,SPORTS,64653,Ipokeng Middle School,99995.42
NORTH WEST,SPORTS,64754,Tlale Primary School,100000.0
NORTH WEST,SPORTS,64758,Regomoditswe Primary School,100000.0
NORTH WEST,SPORTS,75965,Khayalethu Primary School,299411.0
NORTH WEST,SPORTS,75977,Dingake Primary School,300000.0
NORTH WEST,SPORTS,75979,Oom Paul Special School,296628.0
NORTH WEST,SPORTS,75980,Phaladi Combined School,296628.0
NORTH WEST,SPORTS,76017,Mmammudu Primary School,286000.0
NORTH WEST,SPORTS,76019,Makapanstad Primary School,300000.0
NORTH WEST,SPORTS,76026,Maumong Primary School,300000.0
NORTH WEST,SPORTS,76040,Skeerpoort Primary School,300000.0
NORTH WEST,SPORTS,76051,Rethusitswe Combined School,258724.98
NORTH WEST,SPORTS,76140,Abana Primary School,308650.0
NORTH WEST,SPORTS,76150,Ramatshagalala Secondary School,288040.0
NORTH WEST,SPORTS,76269,Phogole Primary School,50045.0
NORTH WEST,SPORTS,76466,Thuto Ke Maatla Secondary School,300000.0
NORTH WEST,SPORTS,76468,Letlhakane Primary School,300000.0
NORTH WEST,SPORTS,76472,Motsatsi Primary School,300000.0
NORTH WEST,SPORTS,76481,Kgetleng Primary School,300000.0
NORTH WEST,SPORTS,76484,Makutong Primary School,300000.0
NORTH WEST,SPORTS,76496,Kgalagatsane Primary School,300000.0
NORTH WEST,SPORTS,76505,Doornlaagte Primary School,300000.0
NORTH WEST,SPORTS,76537,Gopane Primary School,300000.0
NORTH WEST,SPORTS,76539,Bogatsu Primary School,300000.0
NORTH WEST,SPORTS,76574,Botlhale Intermediate School,300000.0
NORTH WEST,SPORTS,76580,Moitshoki Mofenyi Primary School,300000.0
NORTH WEST,SPORTS,76581,Sefatlhane Primary School,300000.0
NORTH WEST,SPORTS,76583,Ramashita Primary School,300000.0
NORTH WEST,SPORTS,76602,Swartruggens Intermediate School,300000.0
NORTH WEST,SPORTS,76608,Sesamotho Primary School,300000.0
NORTH WEST,SPORTS,76615,Dikgatlhong Primary School,300000.0
NORTH WEST,SPORTS,76621,Moreotsile Primary School,300000.0
NORTH WEST,SPORTS,76631,Borakalalo Primary School,300000.0
NORTH WEST,SPORTS,76642,Ikalafeng Primary School,300000.0
NORTH WEST,SPORTS,76652,Puso Primary School,300000.0
NORTH WEST,SPORTS,76660,Sjambok Community School,300000.0
NORTH WEST,SPORTS,76674,Mojabeng Primary School,300000.0
NORTH WEST,SPORTS,76678,Mazista Intermediate School,300000.0
NORTH WEST,SPORTS,77050,Molelwane Primary School,300000.0
NORTH WEST,SPORTS,77093,St. Michael's Primary School,299460.8
NORTH WEST,SPORTS,77110,Lepono Primary School,291000.0
NORTH WEST,SPORTS,77113,Melorane Primary School,300000.0
NORTH WEST,SPORTS,77121,Lapologang High School,300000.0
NORTH WEST,SPORTS,77127,Thutong Primary School,300000.0
NORTH WEST,SPORTS,77129,Mogosane Community School,300000.0
NORTH WEST,SPORTS,77131,Setlopo Secondary School,300000.0
NORTH WEST,SPORTS,77135,Lokaleng Middle School,300000.0
NORTH WEST,SPORTS,77141,Omega Primary School,300000.0
