Date,Project,Name,Province,Sector,Amount
2017-12-20,89105,FAMILY AND MARRIAGE SOCIETY EAST OOS RAND,GP,CHARITIES,440988.0
2018-01-16,89107,TRUEWAY PRE SCHOOL AND CRECHE,WC,CHARITIES,75199.0
2017-12-20,89108,ITIRELENG COMMUNITY SKILLS DEVELOPMENT AND PROJECT,GP,CHARITIES,140000.0
2017-12-15,89110,LIFE LINE EKURHULENI EAST RAND,GP,CHARITIES,108164.61
2017-12-05,89111,MUSCULAR DYSTROPHY FOUNDATION OF SOUTH AFRICA,GP,CHARITIES,343400.0
2018-01-11,89114,THEMBELIHLE HOME,WC,CHARITIES,850160.0
2018-01-18,89123,ST MICHAEL'S CHILD AND YOUTH CARE CENTRE,MP,ARTS,156000.0
2017-08-30,89127,SOUTH AFRICA ASSOCIATION OF INVESTORS,GP,CHARITIES,133380.0
2018-01-16,89133,CAREL DU TOIT- TRUSTFONDS VIR DIE HABILITASIE VAN GEHOORGESTREMDE KINDERS,EC,CHARITIES,165420.0
2017-05-03,89136,HELP-ME-NETWORK(CSP) NPC,WC,CHARITIES,200000.0
2018-01-16,89136,HELP-ME-NETWORK(CSP) NPC,GP,CHARITIES,125890.0
2018-01-16,89138,VUSASIZWE MUSIC ACADEMY,WC,CHARITIES,190000.0
2017-08-30,89140,CHILD WELFARE SA: STELENBOSCH,WC,CHARITIES,402000.0
2017-06-29,89148,VROLIKE VINKIES PRE-PRIMARY EDUCARE CENTRE,WC,CHARITIES,295000.0
2018-02-09,89159,CHILD WELFARE SOUTH AFRICA: RIVERSDALE,WC,CHARITIES,137675.0
2017-06-29,89164,SOUTH AFRICAN EDUCATION AND ENVIRONMENT PROJECT,WC,CHARITIES,422113.0
2018-01-16,89165,VISION CARE,WC,CHARITIES,967474.0
2017-05-25,89167,KILLER DISEASE TARGETER PROJECTS,NW,CHARITIES,200000.0
2017-12-14,89167,KILLER DISEASE TARGETER PROJECTS,NW,CHARITIES,161000.0
2017-11-21,89169,"KHUMBULANI HEALTH ,EDUCATION AND RESOURCE CENTRE",WC,CHARITIES,418722.0
2018-02-23,89173,LITTLE PLEASURE EARLY CHILDHOOD DEVELOPMENT CENTRE,GP,CHARITIES,140000.0
2017-11-28,89175,ACVV ALGOA PARK,EC,CHARITIES,138500.0
2017-06-29,89176,THE GRAIL CENTRE TRUST,WC,CHARITIES,289326.0
2018-03-12,89178,SANCTUARY DAY CARE CENTRE,GP,CHARITIES,140000.0
2017-08-21,89180,VALUE & APPRECIATE LIFE DEVELOPMENT ASSOCIATION,NW,CHARITIES,100000.0
2017-11-28,89184,NORTH WEST MENTAL HEALTH,NW,CHARITIES,572736.0
2017-06-29,89186,A C V V PAARL VALLEI,WC,CHARITIES,346700.0
2017-10-02,89191,ITUMELENG EARLY LEARNING & DAY CARE,GP,CHARITIES,90000.0
2017-08-01,89194,HEART FOUNDATION SOUTH AFRICA,WC,CHARITIES,1505000.0
2017-11-14,89195,MADEIRA HOME HOUSING UTILITY COMPANY,EC,CHARITIES,300285.0
2017-05-05,89196,LELIEBLOEM HOUSE,WC,CHARITIES,350000.0
2018-01-31,89197,BOIKHUTSONG DAY CARE CENTRE,WC,CHARITIES,140000.0
2018-01-16,89205,THE SABRINA LOVE FOUNDATION,GP,CHARITIES,341000.0
2018-01-16,89211,DIE STERREWEG,WC,CHARITIES,140000.0
2018-01-18,89215,WEST COAST COMMUNITY FOUNDATION,NW,CHARITIES,125785.0
2017-10-02,89216,ENGAGING PARENTS ORGANISATION,GP,CHARITIES,148300.0
2017-12-14,89217,EMBRACE DIGNITY,WC,CHARITIES,250000.0
2017-11-28,89218,BAMBANANI FOR SOCIAL DEVELOPMENT,WC,CHARITIES,149000.0
2017-11-21,89223,WAGON OF HOPE FOUNDATION,WC,CHARITIES,253000.0
2017-12-05,89226,COMMUNITY BASED CHILD AND YOUTH PROTECTION PROGRAM,WC,CHARITIES,95000.0
2017-11-14,89229,CHILD AND FAMILY WELFARE SOCIETY:EAST LONDON,EC,CHARITIES,363310.0
2018-01-23,89230,THE READ EDUCATIONAL TRUST,NW,CHARITIES,360600.0
2017-11-28,89232,EASTERN CAPE PROVINCIAL COUNCIL FOR PERSONS WITH PHYSICAL DISABILITIES,EC,CHARITIES,100000.0
2017-10-03,89234,CHILD WELFARE SOUTH AFRICA: HUMANSDORP,EC,CHARITIES,1802500.0
2018-02-23,89236,THE BOARD GOVERNORS OF ST ANTHONY'S EDUCATION CENTRE,GP,CHARITIES,120500.0
2017-07-20,89238,ST CATHERINE HOSPICE,NW,CHARITIES,171000.0
2017-09-07,89244,PAARL YOUTH INITIATIVE (PAARL JEUG INISIATIEF),WC,CHARITIES,323200.0
2017-11-15,89245,BOTTOMUP SOCIAL DEVELOPMENT,WC,CHARITIES,156000.0
2017-08-15,89246,"SINETHEMBA WOMEN ASSOCIATION FOR POVERTY ALLIVIATION, HIV/AIDS CARE PROGRAMME",EC,CHARITIES,183250.0
2017-11-28,89250,KOLPING SOCIETY OF SOUTH AFRICA,WC,CHARITIES,107850.0
2017-10-13,89253,ST JOSEPH'S HOME FOR CRONIC INVALID CHIDREN,WC,CHARITIES,1520000.0
2018-03-22,89254,RESTLESS DEVELOPMENT SOUTH AFRICA TRUST(PREVIOUSLY KNOWN AS STUDENT PARTNERSHIP WORLDWIDE SOUTH AFRICA TRUST),EC,CHARITIES,277000.0
2017-08-23,89255,CAPE TOWN MULTI SERVICE CENTRE,WC,CHARITIES,419499.0
2017-12-14,89256,HA! QUA YOUTH PROGRAM,WC,CHARITIES,357000.0
2017-11-28,89261,GEORGE CHILD AND FAMILY WELFARE,WC,CHARITIES,112000.0
2017-05-25,89263,KGWETE HOME  COMMUNITY BASED CARE,LP,CHARITIES,252306.0
2017-11-14,89267,THE HOMESTEAD,WC,CHARITIES,476000.0
2017-09-28,89271,LOMANYANENG COMMUNITY  AIDS PROJECT,NW,CHARITIES,226000.0
2018-01-16,89274,A C V V SOMERSET-WES,WC,CHARITIES,418972.0
2017-06-12,89277,SIMUNYE WE ARE ONE EDUCARE CENTRE,GP,CHARITIES,168500.0
2017-05-03,89278,THE CART HORSE PROTECTION ASSOCIATION,WC,CHARITIES,488556.0
2018-03-05,89279,NTHABIS DAY CARE & PRE-SCHOOL,GP,CHARITIES,72000.0
2017-07-18,89281,KGARATLHO PROJECT FOR THE BLIND,NW,CHARITIES,178780.0
2017-08-01,89285,USIZO CRECHE,GP,CHARITIES,133500.0
2018-01-25,89288,MPHATLHOSE COMMUNITY DEVELOPMENT AND POVERTY ALLEVIATION0301,GP,CHARITIES,195000.0
2017-11-21,89290,DOWN SYNDROME ASSOCIATION WESTERN CAPE,WC,CHARITIES,327000.0
2018-03-26,89291,JOHN WESLEY COMMUNITY CENTRE,GP,CHARITIES,157993.0
2018-02-15,89296,TSHWARAGANO INSTITUTE OF SOCIO ECONOMIC & CULTURAL INCLUSION,NW,ARTS,199500.0
2018-01-25,89298,FAMILIES SOUTH AFRICA MAFIKENG,WC,CHARITIES,991184.0
2017-11-14,89299,AFRIKAANS CHRISTELIKE VROUE VERENIGING CALEDON,WC,CHARITIES,113000.0
2017-08-21,89303,KGATELOPELE CRECHE,NW,CHARITIES,287000.0
2017-08-30,89304,MALEKANYANE SOCIAL DEVELOPMENT ORGANISATION,GP,CHARITIES,231500.0
2017-12-14,89305,THE BUTTERFLY ART PROJECT,WC,CHARITIES,130000.0
2017-10-27,89309,VULINDLELA EDUCARE CENTRE,WC,CHARITIES,129000.0
2017-05-25,89311,THE HURDY GURDY HOUSE TRUST,WC,CHARITIES,100000.0
2017-09-07,89314,INSTITUTE FOR THE BLIND: INDUSTRIES,WC,CHARITIES,721312.0
2017-11-15,89320,STELLENBOSCH WORK CENTRE FOR ADULT PERSONS WITH DISABILITIES,WC,CHARITIES,173500.0
2018-03-16,89321,ACVV PORT ELIZABETH  SUID,EC,CHARITIES,405173.0
2017-08-30,89322,ESELJIESRUS DONKEY SANCTUARY,WC,CHARITIES,151000.0
2017-08-30,89327,KHULULEKA GRIEF & LOSS SUPPORT GROUPS FOR CHILDREN & YOUTH,WC,CHARITIES,76000.0
2017-06-29,89328,THE CARPENTER'S SHOP,WC,CHARITIES,656397.0
2017-09-28,89333,U-TURN,WC,CHARITIES,353960.0
2017-11-15,89336,SHAWCO- UNIVERSITY OF CAPE TOWN STUDENTS HEALTH AND HEALTH AND WELFARE CENTRE,WC,CHARITIES,182280.0
2017-11-15,89340,WORCESTER HOUSE OF HOPE,WC,CHARITIES,193500.0
2017-11-21,89341,SENTLHAGANA SA MAMPHORWANA,GP,CHARITIES,80000.0
2018-01-16,89345,THE PEOPLE`S DISPENSARY FOR SICK ANIMALS (SA),GP,CHARITIES,120508.0
2017-08-30,89352,"MUSCULAR DYSTROPHY FOUNDATION, CAPE BRANCH",WC,CHARITIES,279960.0
2017-12-14,89353,SKIEREILAND BEHEERKOMITEE VAN DIE A C V V,WC,CHARITIES,151500.0
2017-08-23,89354,THE GREEN PASTURES,GP,CHARITIES,177500.0
2017-11-21,89355,NEIGHBOURHOOD OLD AGE HOMES,WC,CHARITIES,100000.0
2017-08-30,89356,BETHESDA HOUT BAY,WC,CHARITIES,231856.0
2017-10-27,89357,BEAUTIFUL GATE MINISTRY,WC,CHARITIES,153000.0
2017-12-20,89358,THEMBELIHLE PRE-SCHOOL AND DAY CARE CENTRE,GP,CHARITIES,150000.0
2017-11-14,89359,QUADPARA ASSOCIATION OF THE WESTERN CAPE,WC,CHARITIES,401850.0
2017-10-27,89360,BREEDE RIVER HOSPICE,WC,CHARITIES,89508.0
2018-01-29,89361,BANA BA MISSION DAY CARE CENTRE,GP,CHARITIES,180000.0
2017-10-27,89362,LAMBERTS AND ELANDS ANIMAL PROTECTION SERVICES,WC,CHARITIES,120000.0
2017-12-20,89365,ACVV WORCESTER,WC,CHARITIES,298188.0
2017-10-27,89371,A C VV SWELLENDAM,WC,CHARITIES,161100.0
2017-07-20,89372,A C V V PORT ELIZABETH SENTRAAL,EC,CHARITIES,594332.0
2017-11-28,89376,LEARN TO EARN,WC,CHARITIES,100000.0
2017-12-14,89379,RAPE CRISIS CAPE TOWN TRUST,WC,CHARITIES,300000.0
2018-01-16,89382,SOUTH AFRICAN CHILDRENS HOME,GP,CHARITIES,185000.0
2017-10-27,89388,A C V V ST HELENANAAI,WC,CHARITIES,175612.0
2017-06-29,89390,THE CHAELI CAMPAIGN,WC,CHARITIES,195500.0
2017-11-28,89395,SAFELINE CHILD ABUSE TREATMENT AND PREVENTION CENTRE,WC,CHARITIES,126000.0
2017-10-27,89396,JAMES HOUSE,WC,CHARITIES,241000.0
2017-12-20,89399,WELLINGTON SOCIETY FOR THE AGED,WC,CHARITIES,199000.0
2018-03-05,89409,ALETHEIA INTERNATIONAL MINISTRIES,GP,CHARITIES,30000.0
2017-06-21,89410,AFRICAN SINAKHO ARTS,KZN,ARTS,773577.0
2017-10-02,89414,JELLY BEANZ INC.,WC,CHARITIES,106500.0
2017-11-28,89417,PRINCE ALBERT ADVICE AND DEVELOPMENT CENTRE,WC,CHARITIES,138000.0
2018-01-12,89419,BOKSBURG SOCIETY FOR THE AGED,EC,CHARITIES,140621.0
2017-05-03,89426,BOKAMOSO COMMUNITY DROP IN CENTRE,GP,CHARITIES,113500.0
2018-03-16,89426,BOKAMOSO COMMUNITY DROP-IN CENTRE,GP,CHARITIES,100000.0
2018-02-28,89427,VAN RENSBURG: TAK VAN MONUMETTEHUIS VAN DIE N H S V GROEP,GP,CHARITIES,140000.0
2017-10-27,89428,MPUMALANGA FRAIL CARE CENTRE,MP,CHARITIES,313721.5
2017-10-13,89429,ATHLONE HOUSE OF STRENGTH,WC,CHARITIES,952449.0
2017-05-05,89439,MASINCEDANE GEMEENSKAPDIENS,WC,CHARITIES,317000.0
2017-11-28,89450,COALITION ANGLICAN CHILDREN 'S HOMES COACH,GP,CHARITIES,486275.0
2017-05-17,89453,ALZHEIMERS SOUTH AFRICA,GP,CHARITIES,1050000.0
2017-11-28,89454,SUNFIELD HOME WELLINGTON,WC,CHARITIES,260490.0
2017-12-20,89461,SOUP CLINIC,WC,CHARITIES,254000.0
2018-03-26,89463,SIPHESIHLE HOME BASED CARE,GP,CHARITIES,124000.0
2017-10-27,89464,HELDERBERG STROKE SUPPORT GROUP,WC,CHARITIES,153899.0
2017-11-15,89465,ST.KIZITO CHILDRENS PROGRAMS,WC,CHARITIES,175500.0
2017-11-28,89467,ST HELENA SANDVELD HOSPICE,WC,CHARITIES,86455.0
2018-03-12,89468,RESIDENTIA STIGTING,GP,CHARITIES,367500.0
2018-03-02,89470,MATIE GEMEENSKAPSDIENS,WC,CHARITIES,187375.0
2018-01-12,89471,PHUTHADITJHABA CLUB,GP,CHARITIES,180000.0
2017-04-12,89475,SOUTH AFRICAN NATIONAL DEAF ASSOCIATION,GP,CHARITIES,510960.0
2017-10-27,89477,OLUNJE PARTIAL CARE,WC,CHARITIES,146000.0
2017-11-14,89479,THE TYGERBERG HOSPICE TRUST,WC,CHARITIES,298225.0
2018-03-16,89487,RAINBOW PRESCHOOL,GP,CHARITIES,145500.0
2018-01-16,89489,LAMBANO SANCTUARY,WC,CHARITIES,143843.0
2018-03-12,89508,BAKGOGA DAY CARE CRECHE,GP,CHARITIES,121833.0
2017-07-24,89509,THE CEREBRAL PALSY ASSOCIATION (EASTERN CAPE),EC,CHARITIES,283000.0
2017-10-27,89513,UBUNTU COMMUNITY CAREBASE CENTRE,EC,CHARITIES,149475.0
2018-01-16,89518,THEMBELITSHA REHABILITATION CENTRE,GP,CHARITIES,1523000.0
2017-04-12,89531,HUIS WELVERDIEND,EC,CHARITIES,437755.0
2018-03-16,89534,MONUMENT DIENSSENTRUM,GP,CHARITIES,140000.0
2017-08-01,89540,ACVV  POPLARLAAN,EC,CHARITIES,994149.0
2018-03-05,89547,REACH OUT COMMUNITY PROJECT,GP,CHARITIES,140000.0
2017-11-28,89548,CHRISTELIK MAATSKAPLIKE RAAD VAN DIE RING VAN SONDAGSRIVER,EC,CHARITIES,321963.0
2018-02-09,89552,BEAUTY FOR ASHES (RF) NPC,WC,CHARITIES,147000.0
2017-11-28,89555,MASIPHILISANE HOMEBASED CARE,EC,CHARITIES,157500.0
2017-09-07,89557,NONKUTHALO DAY - CARE CENTRE,EC,CHARITIES,99550.0
2017-12-20,89558,CMR-DERDEPOORT,GP,CHARITIES,140000.0
2017-11-14,89565,JO-DOLPHIN SWARTLAND ASSOCIATION FOR PERSON WITH DISABILITIES,WC,CHARITIES,706000.0
2018-01-16,89567,RESTORATIVE JUSTICE CENTRE,EC,CHARITIES,91500.0
2017-05-12,89570,ON EAGLE'S WINGS MULTI-PURPOSE CENTRE,EC,CHARITIES,802096.0
2018-02-28,89580,THEMBISA CHILD & FAMILY WELFARE SOCIETY,GP,CHARITIES,200389.0
2017-11-28,89581,PORT ALFRED CHRISTIAN UPLIFTMENT & DEVELOPMENT CENTRE,EC,CHARITIES,374000.0
2018-01-16,89583,ETAFENI DAY CARE CENTRE TRUST,NC,CHARITIES,402906.0
2017-05-05,89588,ACVV P.E. NORTH,EC,CHARITIES,616109.0
2018-01-16,89589,VOSLOORUS HOME CARE SERVICES,GP,CHARITIES,124000.0
2017-12-20,89596,IPILENG DAY CARE CENTRE,GP,CHARITIES,143208.0
2017-12-20,89602,VALE AND CLEO DAY CARE CENTRE,GP,CHARITIES,142500.0
2017-10-27,89604,SOUTH AFRICAN CONGRESS FOR EARLY CHILDHOOD DEVELOPMENT,GP,CHARITIES,1190000.0
2018-03-29,89611,FAMILIES SOUTH AFRICA BORDER,EC,CHARITIES,905400.0
2018-01-19,89616,SIYAKHANA YOUTH OUTREACH AND EDUCATION PROGRAMME,NC,CHARITIES,1000000.0
2017-07-07,89617,VRYSTAA VERSORGING IN AKSIE HUIS BOTHAVILLE,FS,CHARITIES,394001.0
2017-05-12,89619,REHAUHETSWE DAY CARE CENTRE,FS,CHARITIES,155595.0
2017-07-07,89621,"SIYAZIGABISA CHILDREN, YOUTH AND COMMUNITY ORGANISATION",GP,CHARITIES,421500.0
2017-11-14,89622,ROBERTSON HOUSE,WC,CHARITIES,34500.0
2017-05-12,89623,ISIFUNGO PRE - PRIMARY SCHOOL,EC,CHARITIES,292000.0
2017-04-21,89624,HOSPICE 'MOEDER THERESA',NC,CHARITIES,1699570.0
2018-01-25,89633,BOPHELONG CARE CENTRE,NW,ARTS,379344.0
2018-02-23,89637,ST GEORGE`S HOME FOR GIRLS,WC,CHARITIES,426500.0
2017-04-19,89638,TSWELOPELE LUNCHEON CLUB,FS,CHARITIES,150000.0
2017-06-29,89640,NORTHWOOD CHILDREN'S HOSPICE,EC,CHARITIES,200000.0
2017-10-13,89642,NTIME OMPHELE NGWANA DAY CARE,NC,CHARITIES,249943.0
2017-08-21,89647,ULONWABO DROP-IN CENTRE,NC,CHARITIES,1012950.0
2017-09-28,89652,THE KNYSNA ALCOHOL AND DRUG CENTRE,WC,CHARITIES,488596.0
2017-09-13,89654,RENOSTERBERG GEMEENSKAP PROJEK,NC,CHARITIES,424800.0
2018-01-16,89655,GUGULUYANDA DAY CARE,GP,CHARITIES,99000.0
2017-07-07,89661,REARABETSWE EARLY LEARNING CENTRE,FS,CHARITIES,466642.0
2017-08-21,89662,PRIESKA UTILITEITSMAATSKAPPY,NC,CHARITIES,972371.0
2017-11-14,89665,CAMPHILL VILLAGE,WC,CHARITIES,231070.0
2018-01-16,89670,CARNARVON DROP-IN CENTRE,GP,CHARITIES,335000.0
2017-11-14,89671,FRIENDS OF VISTA NOVA,WC,CHARITIES,300516.0
2018-03-16,89674,NYHWARA HOME BASED CARE & REHABILITATION,EC,CHARITIES,426696.0
2018-03-16,89680,PLANNED PARENTHOOD ASSOCIATION OF SOUTH AFRICA,FS,CHARITIES,140800.0
2018-03-26,89681,LOUIS TRICHARDT:TAK VAN MONUMENTTEHUIS VAN DIE NHSV GROEP,GP,CHARITIES,147572.0
2018-01-16,89682,MERAKENG FOUNDATION,GP,CHARITIES,1664000.0
2018-01-09,89685,THUSANANG MERCY CARE GROUP,GP,CHARITIES,120000.0
2017-10-13,89686,WILLSTON DROP-IN-CENTRE,NC,CHARITIES,2002387.0
2018-01-09,89687,MERCY SHELTER FOR THE HOMELESS,GP,CHARITIES,130000.0
2017-06-23,89693,EMPILISWENI DROP IN CENTRE PRIESKA,NC,CHARITIES,234200.0
2017-05-12,89697,REACH OUR COMMUNITY FOUNDATION,FS,CHARITIES,250354.0
2017-06-21,89704,ALBERT LUTHULI DAY CARE CENTRE,FS,CHARITIES,275491.0
2018-03-14,89705,CHRISTELIK-MAATSKAPLIKE RAAD VIR DIE RING VAN GRAAF REINET,EC,CHARITIES,296000.0
2017-12-20,89706,EERESTERUST ASSOCIATION FOR COMMUNITY HEALTH,GP,CHARITIES,140000.0
2018-01-09,89707,INJABULO CARE CENTRE,GP,CHARITIES,138000.0
2017-11-15,89709,VICTORY KIDS S.A,EC,CHARITIES,255000.0
2017-06-21,89711,SONSKYN BEJAARDDEKLUB EN DIENSSENTRUM,NC,CHARITIES,227260.0
2018-01-25,89712,BOITEKO DAY CARE CENTRE,GP,CHARITIES,140000.0
2017-07-20,89715,KWIKSTERTJIE SPEELGROEP,NC,CHARITIES,441730.0
2018-01-29,89717,KUTLWANONG EARLY CHILD DEVELOPMENT,GP,CHARITIES,134000.0
2018-02-28,89721,MATJATJIE DAY CARE CENTRE,GP,CHARITIES,144000.0
2017-10-02,89722,KGATELOPELE SOCIAL DEVELOPMENT FORUM,NC,CHARITIES,140500.0
2018-01-16,89723,THENJIWE CRECHE,WC,CHARITIES,140000.0
2017-06-23,89725,LONGLANDS HOME COMMUNITY BASED CARE,NC,CHARITIES,484500.0
2018-02-09,89725,LONGLANDS HOME COMMUNITY BASED CARE,NC,CHARITIES,484500.0
2017-09-19,89736,HOLY UNITED OVC DAY CARE & HOME BASE CARE CENTRE,GP,CHARITIES,172498.0
2017-08-01,89737,PAMPIERSTAD YOUTH FORUM,NC,CHARITIES,335400.0
2017-08-15,89739,ITHUTENG E.C.D.C,GP,CHARITIES,100000.0
2018-01-09,89743,TSOMOMA SERVICE CENTRE,WC,CHARITIES,119500.0
2017-11-14,89747,SPREAD THE LOVE,GP,CHARITIES,60000.0
2017-09-13,89748,WIELIE WALIE KLEUTERSKOOL EN NASORGSENTRUM,NC,CHARITIES,397571.0
2017-10-13,89754,MOSSELBAY CARE CENTRE,WC,CHARITIES,122007.0
2018-02-28,89755,REIGERPARK  EARLY CHILDHOOD AND WOMENS DEVELOPMENT,GP,CHARITIES,140000.0
2018-03-12,89757,CHILD WELFARE SA: KING WILLIAMS TOWN,EC,CHARITIES,340600.0
2017-12-20,89765,PONELOPELE DROP-IN CENTRE,GP,CHARITIES,104918.0
2018-03-16,89766,SARFAT SOUP KITCHEN,NC,CHARITIES,231500.0
2017-08-30,89769,SAVF HUIS DIEN BOTHMA,GP,CHARITIES,25690.0
2018-01-18,89772,THE FULLY HUMAN STAGE,WC,ARTS,60000.0
2018-03-12,89777,PUSELETSO DAY CARE CENTRE,GP,CHARITIES,124000.0
2017-05-12,89779,NETWORKING HIV/AIDS COMMUNITY OF SOUTH AFRICA,WC,CHARITIES,2068250.0
2017-08-30,89784,RE-BAFENYI,GP,CHARITIES,252500.0
2017-08-21,89785,COMMUNITY CRISIS CENTRE,GP,CHARITIES,392250.0
2018-01-19,89790,CENCE COLLABORATIVE,NW,ARTS,140000.0
2018-01-09,89792,ORBIS AFRICA NPS,EC,CHARITIES,300000.0
2018-01-18,89794,NORTH WEST PROVINCIAL RECREATION COUNCIL,WC,CHARITIES,750000.0
2017-08-30,89799,NONYAMEKO PRE-SCHOOL,EC,CHARITIES,133379.0
2017-05-03,89803,NEO DAY CARE CENTRE,FS,CHARITIES,200000.0
2017-10-13,89804,KIDZ CARE TRUST,FS,CHARITIES,280000.0
2018-03-05,89813,WIZE KIDS DAY CARE AND PRE-SCHOOL CENTRE,GP,CHARITIES,240550.0
2017-04-19,89814,GOODWILL SAFETY SHELTER,EC,CHARITIES,2766780.0
2018-03-16,89816,KARABELO INFANTRY CRECHE,FS,CHARITIES,89000.0
2017-08-01,89817,TSHIRELETSONG PRE-SCHOOL AND CRECHE,FS,CHARITIES,200000.0
2017-05-03,89819,CASTERBRIDGE MUSIC DEVELOPMENT ACADEMY,MP,ARTS,300000.0
2018-01-18,89832,HERSCHEL COMMUNITY EMPOWERMENT AND UPLIFTMENT PROGRAMME,FS,CHARITIES,87110.0
2017-05-12,89834,MPHO DAY CARE CENTRE,FS,CHARITIES,150928.0
2018-03-16,89834,MPHO DAY CARE CENTRE,FS,CHARITIES,99570.0
2017-10-13,89835,RETHABILE CRECHE,FS,CHARITIES,105790.0
2017-08-17,89838,MOLOANTOA CREATIVE PROJECTS,NW,ARTS,600000.0
2017-09-19,89841,ADONAI DAY CARE,FS,CHARITIES,238800.0
2017-10-02,89842,REJOICE DAY CARE CENTRE,GP,CHARITIES,127000.0
2017-09-07,89846,"CHILD WELFARE SOUTH AFRICA,PAARL",WC,CHARITIES,420524.0
2018-01-19,89852,K2012003695  (SOUTH AFRICA) NPO,FS,CHARITIES,100000.0
2017-11-30,89853,TSHEPANG SUPPORT ORGANASATION,FS,CHARITIES,330600.0
2017-11-28,89857,WESTERN CAPE AIDS CARE,WC,CHARITIES,142000.0
2017-05-12,89858,SIBONGILE PRE-SCHOOL,FS,CHARITIES,150000.0
2017-09-07,89860,PROSPERITY YOUTH CENTRE,WC,CHARITIES,234500.0
2017-05-12,89868,JEFFREYSRUS AFTREE-OORD,EC,CHARITIES,92640.0
2018-03-07,89870,CATCH PROJECTS,EC,CHARITIES,346000.0
2017-05-12,89874,UBUNTU EDUCATION FUND OF EBHAYI,EC,CHARITIES,840000.0
2017-05-12,89885,KALOSONG PRE-SCHOOL,FS,CHARITIES,189104.0
2017-05-12,89891,KWAKHANYA COMMUNITY CARE PROJECT,EC,CHARITIES,131530.0
2018-01-18,89894,HLATSWANANG DAY CARE CENTRE,FS,CHARITIES,100000.0
2018-03-16,89897,NKGODISETSENG CRECHE & PRE-SCHOOL,FS,CHARITIES,100000.0
2018-03-16,89899,TSHIDISANANG WOMENS HEALTH CENTRE,FS,CHARITIES,92700.0
2017-06-21,89905,KHANYISO PRE-SCHOOL EDUCARE CENTRE,FS,CHARITIES,471200.0
2017-06-07,89909,SELEBALO MABOLELA EDUCARE,FS,CHARITIES,508000.0
2017-08-15,89916,MTHATHA SPCA,EC,CHARITIES,819182.0
2017-09-19,89917,SAVF RETHABILE KLERKSDORP KINDERHUIS,NW,CHARITIES,718914.0
2017-05-12,89920,BORDER HOSPICE ASSOCIATION,EC,CHARITIES,573730.0
2017-05-25,89922,GUARDIAN ANGELS CARE AND SUPPORT CENTRE ORG,FS,CHARITIES,226000.0
2018-01-16,89922,GUARDIAN ANGELS CARE & SUPPORT CENTRE ORGANISATION,KZN,CHARITIES,226000.0
2018-01-25,89929,TSEPONG DAY CARE CENTRE,LP,CHARITIES,100000.0
2018-03-14,89933,"STILHAWE SENTRUM VIR BEJAARDES,DE WETDORP",FS,CHARITIES,50000.0
2017-05-12,89934,THABONG CRECHE,FS,CHARITIES,321021.0
2017-06-29,89940,BOPHELONG CRECHE,FS,CHARITIES,276900.0
2017-10-27,89941,THEMBALETHU DAY CARE CENTRE,FS,CHARITIES,195592.0
2017-12-14,89943,ITEKENG SELF HELP PROJECT FOR DISABLED,FS,CHARITIES,263000.0
2017-11-28,89944,GRAHAMSTOWN HOSPICE SERVICES,EC,CHARITIES,621552.0
2017-06-29,89948,MAMOHATO EDUCARE,FS,CHARITIES,274500.0
2018-02-28,89949,DUDUZA CARE CENTRE,KZN,CHARITIES,147000.0
2017-08-15,89951,ATLEHANG MULTIPURPOSE CENTRE,FS,CHARITIES,182600.0
2017-12-05,89954,AHANANG SOUP KITCHEN,FS,CHARITIES,179500.0
2017-07-07,89958,S A V F KLERKSDORP,NW,CHARITIES,375479.0
2018-02-28,89963,TAPOLOGO HIV/AIDS PROGRAMME,NW,CHARITIES,638275.0
2018-02-28,89965,CLARE ELLIS BROWN PRE-PRIMARY SCHOOL,KZN,CHARITIES,31500.0
2017-10-13,89966,IZITHETHE DEVELOPMENT PROJECT,MP,ARTS,183305.0
2017-11-28,89969,ETHELBERT CHILD AND YOUTH CARE CENTRE,KZN,CHARITIES,236486.0
2017-04-12,89971,MARANATHA COMMUNITY CENTRE,NW,CHARITIES,420000.0
2018-02-28,89972,THE NATAL SETTLERS MEMORIAL HOMES,KZN,CHARITIES,180000.0
2018-02-15,89974,STELLA PRE-PRIMARY SCHOOL AND CARE CENTRE,KZN,CHARITIES,80000.0
2017-10-13,89975,TSHWARAGANANG CRECHE,NW,CHARITIES,279900.0
2018-03-16,89981,EAST LONDON HIGH TRANSMISSION AREA PROJECT,EC,CHARITIES,552638.0
2017-08-08,89984,QWA-QWA CHILD AND FAMILY WELFARE SOCIETY,FS,CHARITIES,1050200.0
2017-05-05,89987,SPCA BLOEMFONTEIN,FS,CHARITIES,864000.0
2017-11-21,89989,ITSOSENG SELF HELP ORGANISATION FOR THE DISABLED,FS,CHARITIES,147325.0
2017-08-30,89994,RIVERPARK EDUCARE CENTRE,FS,CHARITIES,200000.0
2018-02-09,89996,EZENGENKATHO COMMUNITY SERVICE,KZN,CHARITIES,82000.0
2017-11-21,89997,MAMELLO DAY CARE CENTRE,FS,CHARITIES,284459.0
2017-05-12,89999,LESEDI ARTS & CRAFT DAY CARE CENTRE,FS,CHARITIES,227300.0
2017-06-21,90007,MASAKHANE DAY CARE CENTRE,FS,CHARITIES,166211.0
2017-10-13,90010,SIRELETSA TRADITIONAL GROUP,MP,ARTS,49860.0
