Province,Name,Amount
FREE STATE,QIBINIG OLD AGE ORGANISATION,103200.00
GAUTENG,THE TEDDY BEAR CLINIC FOR ABUSED CHILDREN,171675.00
EASTERN CAPE,MVUME SPRINGS SENIOR PRIMARY SCHOOL,300000.00
EASTERN CAPE,CWEBENI JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,BULUMKO JUNIOR PRIMARY SCHOOL,297500.00
EASTERN CAPE,NONTLOKO JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,UPPER CEGCUWANA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MTHWAKU JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MDABUKA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MBHASHE SENIOR PRIMARY SCHOOL,300000.00
EASTERN CAPE,VULINDLELA SENIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MEYIWA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,GOSO FOREST JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,VUKUKHANYE JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,LOWER MZENGE JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,SICHWE JUNIOR SECONDARY SCHOOL,300000.00
KWAZULU-NATAL,MABEDLANA PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,NGONGOLO PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,SICELUKUKHANYA HIGH SCHOOL,252449.30
KWAZULU-NATAL,MAHLAHLAMELA COMBINED PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,KWAMSHAYA PRIMARY SCHOOL,298760.95
KWAZULU-NATAL,MFULAWEZWE PRIMARY SCHOOL,298302.70
KWAZULU-NATAL,VEYANA PRMARY SCHOOL,298353.65
KWAZULU-NATAL,OBANJENI PRIMARY SCHOOL,300000.00
KWAZULU-NATAL,EMOYENI PRIMARY SCHOOL,297850.00
WESTERN CAPE,PINELANDS HIGH SCHOOL,268650.00
KWAZULU-NATAL,THE DURBAN AFRICAN ART CENTRE ASSOCIATION,1146000.00
KWAZULU-NATAL,HLUMA INTERMEDIATE SCHOOL,100000.00
NORTH WEST,MORIBO ARTS PROJECTS,220333.00
NORTH WEST,ITSOSENG ARTS CULTURE AND SPORTS ORGANISATION,4583400.00
GAUTENG,TSHEPONG DAY CARE,141000.00
GAUTENG,ENKOLWENI CRECHE,116438.00
GAUTENG,EESTERUST WELSYNSORGNASASIE VIE BEJAARDES,257260.00
GAUTENG,THUTO KE LESEDI PRE SCHOOL,134000.00
GAUTENG,KHULANI DAY CARE CENTRE,160000.00
GAUTENG,THABANG CRECHE,135000.00
GAUTENG,FLOWER FOUNDATION PRETORIA HOMES  FOR THE AGED,139470.00
GAUTENG,NALEDI YA MESO DAY CARE CENTRE,143000.00
GAUTENG,TUTELA,115900.00
GAUTENG,THEKGANANG SUPPORT GROUP,168000.00
GAUTENG,INKULULEKO DAY CARE,151000.00
GAUTENG,ANN HARDING CHESHIRE HOME,296000.00
GAUTENG,HLALEFANG CRECHE AND PRE SCHOOL,137460.00
GAUTENG,ALPHA WORLD MINISTRIES SOCIAL CARE CENTRE,162000.00
GAUTENG,RESALETSE THUTO DAY CARE CENTRE,129998.00
GAUTENG,CHILD WELFARE SA VANDERBIJILPARK,92600.00
GAUTENG,DIE ONDERSTEUNINGSRAAD,391480.00
GAUTENG,TLHALEFANG DAY CARE CENTRE,125000.00
GAUTENG,VEREENING CHILD AND FAMILY,159000.00
GAUTENG,RORISANG DAY CARE AND PRE SCHOOL,135000.00
GAUTENG,PRECIOUS PLACE OF HOPE,160000.00
GAUTENG,SEBOKENG OLD AGE HOME & MULTI PURPOSE CENTRE,307200.00
GAUTENG,INKANYEZI HIV/AIDS ORGANISATION,116000.00
GAUTENG,TSHEPANG PROGRAMME FOR ORPHANED AND VULNERABLE CHILDREN,159797.90
GAUTENG,EMTHONJENI AWARENESS CENTRE,160000.00
GAUTENG,SAVF PRETORIA STREEKKANTOOR,94000.00
GAUTENG,LERANZO CARE CENTRE,126000.00
GAUTENG,TETENI HOME BASED CARE,141000.00
GAUTENG,REFUWE DAY CARE CENTRE,138000.00
GAUTENG,THUTO KE LERE DAY CARE CENTRE,139000.00
GAUTENG,LOFENTSE PRE SCHOOL,134500.00
GAUTENG,BONGI DAY CARE,112600.00
GAUTENG,INMED SOUTH AFRICA,96000.00
GAUTENG,LESEDI LA THUTO PRE SCHOOL,141000.00
GAUTENG,KGAHLISO CHILDRENS HOME & DAY CARE CENTRE,140000.00
GAUTENG,LETLOTLO LABOPHELO DAY CARE CENTRE,141000.00
GAUTENG,THE PAPILION FOUNDATION,115500.00
GAUTENG,TSOSELETSO DAY CARE CENTRE,141000.00
GAUTENG,THUSANANG DAY CARE,141000.00
GAUTENG,DEUTSCHES ALTERSHEIM,105400.00
GAUTENG,BOKAMOSO DAY CARE CENTRE,141000.00
GAUTENG,EMILY HOBHOUSE TAK VAN MONUMENT TEHUIS V.D NHSV GROUP,118335.00
GAUTENG,LEFE LINE SOUTHERN AFRICA,188718.00
GAUTENG,LIFE LINE EKURHULENI,108164.61
GAUTENG,MMAKETSOENG DAY CARE CENTRE,122500.00
GAUTENG,UNITY CRECHE AND PRE SCHOOL,95997.00
GAUTENG,INSTITUDE FOR WOMENS DEVELOPMENT,131000.00
MPUMALANGA,PHUMELELA CARE FOR THE AGED,59761.00
MPUMALANGA,QEDUSIZI COMMUNITY BASED DROP IN CENTRE,71920.00
MPUMALANGA,STANDERTON VICTIM EMPOWERMENT CENTRE,579950.00
MPUMALANGA,WELVERDIEND COMMUNITY BASED CARE,65595.00
FREE STATE,PABALLONG DAY CARE CENTRE,95809.00
GAUTENG,THEMBELIHLE DAY CARE,131225.00
GAUTENG,YOUNGSTARS NURSERY  AND PRE SCHOOL,146000.00
GAUTENG,ABC NURSERY  AND PRE SCHOOL,104000.00
GAUTENG,PASSIONATE FEEDING SCHEME,154000.00
GAUTENG,KWAZE KWASA,136600.00
GAUTENG,STAND WITH NPC,142000.00
GAUTENG,KHAYELIHLE DAY CARE CENTRE,135747.00
GAUTENG,HUMPTY DUMPTY DAY CARE CENTRE,149700.00
GAUTENG,AVRIL ELIZABETH HOME FOR THE MENTALLY HANDICAPPED,140000.00
GAUTENG,SIKHULA SONKE DAY CARE CENTRE,132000.00
GAUTENG,RETINA SOUTH AFRICA NORTHERN GAUTENG BRANCH,137290.00
GAUTENG,SISONKE EARLY LEARNING CENTRE,145500.00
GAUTENG,CENTURION RAAD VIRJAARDES,133400.00
GAUTENG,YAKHA IKUSASA MANJE HELATH DEVELOPMENT CENTRE,131000.00
GAUTENG,SPRINGS & KWA THEMA CHILD WELFARE SOCIETY,136000.00
GAUTENG,THE CRADDLE OF HOPE,138000.00
GAUTENG,THARI YA SETSHABA,122600.00
GAUTENG,METT CENTRE,89618.00
GAUTENG,INKOSINOTHANDO NURSEY AND PRE SCHOOL,110000.00
GAUTENG,THE HAMLET FOUNDATION,165000.00
GAUTENG,VEREENING ALLIANCE FOR STREET CHILDREN,110750.00
GAUTENG,MATLAFALA TRAUMA MANAGEMENT,111000.00
GAUTENG,HOSPICE EAST RAND,103646.00
GAUTENG,GOOD HOPE EARLY LEARNING CENTRE,141000.00
GAUTENG,GUGULETHU CRECHE,141910.00
GAUTENG,LESEDI PRE SCHOOL,118500.00
GAUTENG,KATLEHO SCHOOL FOR PHYSICALLY DISABLED,143500.00
GAUTENG,YOUTH AGAINST HIV/AIDS AND POVERTY,146000.00
GAUTENG,UTHANDO CHRISTIAN DAY & PRE SCHOOL,129000.00
GAUTENG,THE CENTRE FOR ADVANCEMENT TO INDEPENDENCE THROUGH MOTIVATION,121000.00
GAUTENG,NG WELFARE VEREENIGING / NG  WLESYN VEREENING,120883.00
GAUTENG,LIFELINE WEST RAND,111000.00
GAUTENG,POLKA DOT ANGELS CARE CENTRE,140195.00
GAUTENG,TSHEPONG DAY CARE CENTRE,141000.00
GAUTENG,BADIRI SOCIAL TRANSFORMATION,86286.00
GAUTENG,VUKA -UKHANYE COMMUNITY DEVELOPMENT,62000.00
GAUTENG,NOMAHLETHESTER,58100.00
GAUTENG,THE NEW APOSTOLIC CHURCH  OF SPRIRIT H.B.C,83000.00
WESTERN CAPE,FAMSA BOLAND OVERBERG,492712.00
WESTERN CAPE,STELLENBOSCH VOEDINGSAKSIE,444500.00
WESTERN CAPE,DIE AFRIKAANSE CHRISTELIKE VROUEVERENING STRAND,420878.00
WESTERN CAPE,NICRO,5000000.00
WESTERN CAPE,NUWERUS NAPIER NASORG EN JEUNSENTRUM,320593.00
WESTERN CAPE,DIE VROUE AKASIE GROEP,61709.00
WESTERN CAPE,BE PART YOLUNTU CENTRE,169697.00
GAUTENG,MIYKAEL INSTITUTE OF DIVINE ARTS,492400.00
GAUTENG,ROYALTY SOAPIE  FOUNDATION,602500.00
GAUTENG,XTREME YOUTH PROJECTS,198500.00
GAUTENG,TINY BUBBLES DAY CARE CENTRE AND CRECHE,138500.00
GAUTENG,WOMEN AGAINST CHILD ABUSE,96000.00
GAUTENG,LINDOKUHLE DAY CARE NO 2,144000.00
GAUTENG,COMMUNITY BASED PREVENTION & ENVIROMENT STRATEGIES SA,140000.00
GAUTENG,ISANDA PRE SHOOL,120000.00
GAUTENG,ORANGE RABIES MONTESSORI PRE SCHOOL,103000.00
GAUTENG,PHAHAMANG PRE  SCHOOL,138000.00
GAUTENG,THE GETON FOUNDATION TRUST,133000.00
GAUTENG,SEKUSILE EKHAYA LABANTWANA,122500.00
GAUTENG,NTATAISE PRE SCHOOL & CRECHE,148700.00
GAUTENG,UKUKHANYA CHILD AND FAMILY SERVICES,140000.00
GAUTENG,TSHWARAGANAG LE KGOTHLELE MUNISVILLE DISABLED ASSOCTION,153400.00
GAUTENG,NAKA ISIZWE SETHU HEALTH CARE PRJOECT,112000.00
GAUTENG,LUIPAARDSVLEI HOME FOR THE AGED,120999.00
GAUTENG,HLALANATHI DAY CARE CENTRE & PRE SCHOOL,136000.00
GAUTENG,BASADI PELE FOUNDATION,154000.00
GAUTENG,ASSOCITION OF INDEPENDENT MINISTRIES AND CHURCHES IN AFRICA,42000.00
GAUTENG,THUSANO DAY CARE CENTRE,130000.00
GAUTENG,BOKAMOSO CHILDREN`S PARADISE DAY CARE,133200.00
GAUTENG,KAMOHELONG HOME BASED CARE,107000.00
GAUTENG,THE TOMMORROW TRUST,405000.00
GAUTENG,THE EMMAUS COMMUNITY CENTRE,145599.00
GAUTENG,KHENSANI DAY CARE CENTRE,136500.00
GAUTENG,SENOIRS DIENSSENTRUM,116260.00
GAUTENG,EKHUKHANYENI DAY CARE AND PRE SCHOOL,120000.00
GAUTENG,KATLEHO KA  TSHEPO,154000.00
GAUTENG,SIZANANI HOME BASED CARE PROJECT,147310.00
GAUTENG,LAND OF JOY LEARNING CENTRE,138523.00
GAUTENG,CENTRAL GAUTENG MENTAL HEALTH SOCIETY,92000.00
GAUTENG,CMR JOHANNESBURG,95000.00
GAUTENG,SUNSHINE  DAY CARE CENTRE,125897.00
GAUTENG,LIZZYS DAY CARE CENTRE,148397.00
GAUTENG,PHAHAMANG DAY CARE CENTRE,147999.00
GAUTENG,TSHIMILOGO NURSERY SCHOOL,137000.00
GAUTENG,FOREST FARM CENTRE,330000.00
GAUTENG,POLOKONG CHILDRENS VILLAGE,132000.00
GAUTENG,BEGINNERS DAY CARE,141000.00
GAUTENG,THANDO WESTFORD COMMUNITY CRECHE,124000.00
GAUTENG,LESEGO DAY CARE CENTRE,118417.00
GAUTENG,HLUMELELISA,60000.00
GAUTENG,GOOD SHEPHERD DAY CARE & PRE SCHOOL,103000.00
GAUTENG,CHOSEN NATION DAY CARE CENTRE,123000.00
GAUTENG,KOPANO KE MATLA SERVICE POINT,103460.00
GAUTENG,THE SOUTH AFRICAN HEALTHCARE FOUNDATION,122895.00
GAUTENG,ITHUTHUKO CRECHE AND PRE SCHOOL,140000.00
GAUTENG,NOMVUYO DAY/AFTRE AND ORPHANAGE,129332.00
GAUTENG,THE HEALING HANDS,65000.00
GAUTENG,KEARABILWE DAY CARE CENTRE,131000.00
GAUTENG,BOTHLE DAY CARE CENTRE,118000.00
GAUTENG,SHOLOM COMMUNITY CARE CENTRE,100000.00
GAUTENG,ENTOKOZWENI HOME BASED CARE,118000.00
GAUTENG,SAVF DIE ANKER TEHUIS,108946.00
GAUTENG,INKANYEZI MULTIPURPOSE CENTRE,127800.00
GAUTENG,SAVF VEREENIGING DAGSORG,80000.00
GAUTENG,KARABO EARLY LEARNING CENTTRE,141000.00
GAUTENG,LITTLE STARS DAY CARE CENTRE,104000.00
GAUTENG,LERATONG DAY CARE CENTRE,140000.00
GAUTENG,THE CHOSEB DAY CARE CENTRE & PRE SCHOOL,104000.00
GAUTENG,AUTHENTIC CHICKS TALK,140000.00
GAUTENG,EVANGELI E NCHA HOME BASED CARE,117100.00
GAUTENG,ISANDLA SOMUSA DAY CARE,89000.00
GAUTENG,NG WELFARE ROODEPOORT,77500.00
GAUTENG,ITHUTENG DAY CARRE CENTRE,140000.00
GAUTENG,BAGWERANYANA CRECHE & PRE SCHOOL,99389.00
GAUTENG,KIDDIES PALACE,57516.00
GAUTENG,KEAMOGETSE DAY CARE CENTRE,74304.00
GAUTENG,BOHLOKWA DAY AND AFTER  CARE CENTRE,139500.00
GAUTENG,TINY TOTS DAY  CARE CENTRE,116248.00
GAUTENG,MOTHEO  TRAINING INSTITUTE TRUST,85500.00
GAUTENG,NEO E NTLE EARLY CHILDHOOD DEVELOPMENT,139401.00
GAUTENG,MAMOKEKETSI DAY CARE CENTTRE,140000.00
GAUTENG,VUYOLWETHU PRE SCHOOL,140000.00
GAUTENG,FOCAS COMMUNITY DEVELOPMENT CENTRE,127818.00
GAUTENG,THEMBISILE DEVELOPMENT TRUST,120299.00
GAUTENG,HOPE WARRIORS CHILDREN`S CHARITY,65000.00
GAUTENG,MEMEMORY PRE SCHOOL AND DEVELOPMENT,121998.00
GAUTENG,THEMBALAKHE DAY CARE CENTRE,61500.00
NORTHERN CAPE,THEBE YA KGOMOTSO,12000.00
NORTHERN CAPE,BANA BA THARI COMMUNITY BASED ORGANISATIOON,503000.00
NORTHERN CAPE,COLVILLE COMMUNITY CENTRE,97617.00
NORTHERN CAPE,THE HELEN BISHOP OTHOPAEDIC AFTER CARE HOME,230000.00
NORTHERN CAPE,DIPHETHOGO COMMUNITY DEVELOPMENT CENTRE,91064.00
NORTHERN CAPE,GALESHEWE CARE CENTRE,161500.00
NORTHERN CAPE,VROUE AKSIE ONTWIKKWLINGS PROJECTS,616765.00
NORTHERN CAPE,SILVERHOF TEHUIS VIR BEJAARDES,110000.00
NORTHERN CAPE,EL SHADDAI SOUP DROP IN CENTRE,94500.00
NORTHERN CAPE,EL SHADDAI SOUP KITCHEN,58000.00
NORTHERN CAPE,BOKAMOSO YOUTH SERVIVE CENTRE,64000.00
NORTHERN CAPE,MARANG HOME BASED CARE,148800.00
NORTHERN CAPE,BAMBANANI HOME BASED CARE,92100.00
NORTHERN CAPE,IDA CORDON MEMORIAL CLUB,88311.00
NORTHERN CAPE,KUTLANONG SOUP KITCHEN,86394.00
NORTHERN CAPE,BAITLAMI HOME BASED CARE,101440.00
GAUTENG,THE SOCIAL COHESION TRUST,2435000.00
GAUTENG,TEMBA MUSIC PROJECT,220000.00
GAUTENG,SOUTH AFRICAN JAZZ AND HEALTH ALLIANCE,299500.00
GAUTENG,QALAMANJE ART PROJECTS,456850.00
GAUTENG,MUSCULAR  DYSTROPHY FOUNDATION GAUTENG,141000.00
GAUTENG,MALI MARTIN POLOKEGONG CENTRE,133000.00
GAUTENG,ASSOCIATION FOR PEOPLE WITH DISABILITIES GAUTENG NORTH,71500.00
GAUTENG,NJABULO PRE SCHOLL AND CRECHE,141750.00
GAUTENG,FLYING CHILDREN,67900.00
GAUTENG,SAVF LEEUTJIELAND DAGSORG,130000.00
GAUTENG,MOLEPI RISING STARS,95000.00
GAUTENG,KHANYA PRE SCHOOL,145000.00
GAUTENG,LITLLE ANGELS NURSERY SCHOOL,133000.00
GAUTENG,MOUNT OLIVE OUTREACH,114000.00
GAUTENG,BOPHELONG PLACE OF CARE,86000.00
GAUTENG,KGOMOTSO DAY CARE CENTRE,112000.00
GAUTENG,VELA NAWE PRE SCHOOL AFTER CARE,141000.00
GAUTENG,HAPPY TOT`S DAY CARE CENTRE,98000.00
GAUTENG,LEHLONOLO DAY CARE CENTRE,130070.00
GAUTENG,RETHABILE BANA PRE SCHOOL,129597.00
GAUTENG,VIRTUSO ARTS INSTITUTE,109000.00
GAUTENG,ITHEMBA ALCOHOL AND DRUG REHABILITATION CLINIC,87307.00
GAUTENG,TLHABOLOGO DAY CARE CENTRE,146000.00
GAUTENG,HUIS QUANESSA,125000.00
GAUTENG,BOPHELO  BONTLE ORGANISATION,131700.00
GAUTENG,EKHUKHANYENI CRECHE,99850.00
GAUTENG,HOLLA DAY CARE,102700.00
GAUTENG,THULU`LWAZI DAY CARE CENTRE,129000.00
GAUTENG,REFENTSE HEALTH CARE GIVING PROGRAMME,117600.00
GAUTENG,BUZZY BEE NURSERY CARE CENTRE,131400.00
GAUTENG,BUSHABEZWE AIDS AND CHARITY HOME,120268.00
GAUTENG,ITHUTENG DAY CARE CENTRE,83000.00
GAUTENG,EKANGALA SENIOR CITIZENS,134040.00
GAUTENG,METSE DAY CARE,117000.00
GAUTENG,VUKA UZITHATHE DAY CARE,117500.00
GAUTENG,TWINKLE  STAR DAY AND AFTERCARE CENTRE,121554.00
GAUTENG,PHEFO EARLY LEARNING CENTRE,121050.00
GAUTENG,LETHABO CHILD CARE CENTRE,126630.00
GAUTENG,SAVF HEIDELBERG,144179.00
GAUTENG,BONANG LESEDI OLD AGE HOME,80000.00
GAUTENG,RATABANA2 MONTESSORRI PRE SCHOOL,120500.00
GAUTENG,LUVHUNO PROJECT,117600.00
GAUTENG,MOSA DAY CARE CENTRE,104000.00
GAUTENG,PROGRESS EARLY CHILDHOOD DEVELOPMENT,145600.00
GAUTENG,KELEBOGILE DAY CARE CENTRE,107484.00
GAUTENG,LEARNING LADDER ACADEMY,149609.00
GAUTENG,NG WELFARE RANDFONTEIN,106400.00
GAUTENG,GROWING BIRDS EARLY CHILDHOOD DEVELOPEMNT,126000.00
GAUTENG,KATLEGO EDUCARE CENTRE,147078.00
GAUTENG,BOITUMELO EDUCARE CENTRE,107387.00
GAUTENG,MOLEBOGENG DAY CARE AND PRE SCHOOL,121000.00
GAUTENG,MAX ORDAM DEAF ASSOCIATION,80080.00
GAUTENG,KAGISO CARE FOR THE AGED,38000.00
GAUTENG,MASENZE IKUSASA BASIC ECD SKILLS TARINING,129000.00
GAUTENG,PHUMULANI HOME FOR THE AGED AND DISABLED,112000.00
GAUTENG,ST VINCENT SCHOOL FOR THE DEAF,133000.00
GAUTENG,KHOTSO EARLY LEARNING CENTRE,144699.00
GAUTENG,MAMA ELLA`S DAY CARE CENTRE,107800.00
GAUTENG,ORATILWE COMMUINTY CENTRE,94600.00
GAUTENG,THE SOCIETY FOR LANGUAGE &HEARING IMPAIRED CHILDREN,186000.00
GAUTENG,MOUNTAIN OF ISIVIVAVE COMMUNITY PROJECT,105500.00
GAUTENG,ALL HOLLOWS PRE SCHOOL AND DAY CARE,139000.00
GAUTENG,WINDMILL PARK RENAISSANCE ORGANISATION,89348.00
GAUTENG,TINY KIDS CARE CENTRE,112700.00
GAUTENG,SUPA DIMAMA SENIOR CITIZENS CENTRE,133000.00
GAUTENG,GOD COMMANDED RAVENS,109300.00
GAUTENG,WOMANS FIND YOUR WINGS,93069.00
GAUTENG,WOMEN OF VISION,118000.00
GAUTENG,THEMBALETHU HOME BASED CARE,135000.00
GAUTENG,TSWELOPELE PRE SCHOOL AND CRECHE,145095.00
GAUTENG,MOTSWAKO COMMUNITY PROJECT,150000.00
GAUTENG,NOMFANELO RACHEL SAFE HOUSE,97268.00
GAUTENG,NTSAKALENI CARE CENTRE,126800.00
GAUTENG,IKHAYA LAMI LETHEMBA PROJECT,142000.00
GAUTENG,LESEDI EDUCARE BB,98598.00
GAUTENG,THUTONG DAY CARE,144199.00
GAUTENG,PHOLOGO DAY CARE,104193.00
GAUTENG,SAGGITARYS CENTRE FOR DISABLE AND OPRHANS PEOPLE,160400.00
GAUTENG,STANZA BOPAPE COMMUNITY TRUST,116748.00
GAUTENG,SANRA SASOLNURG ALKOHOL EN DWELMSENTRUM,139561.00
GAUTENG,GIVE AN EAR FOUNDATION,80000.00
GAUTENG,FAMILY CARE ASSOCIATION,129000.00
GAUTENG,KAGO SECHABA TRAINING AND DEVELOPMENT,121500.00
NORTHERN CAPE,BAKANG AGRICULTURAL PROJECT,102895.00
KWAZULU-NATAL,LITTLE ELEPHANT TRAINING CENTRE FOR EARLY EDUCATION,204805.00
LIMPOPO,CHRISTIAN SOCIAL COUNCIL MESSINA,212741.00
LIMPOPO,MMAPINISWANA CRECHE AND PRE SCHOOL,123500.00
LIMPOPO,TSOGANG RE ITIRELE HOME BASED CARE,100500.00
LIMPOPO,MOTSWADIBE HOME BASED CARE,342500.00
LIMPOPO,MOLWANTWA KGOLO DROP IN CENTRE,136397.00
LIMPOPO,FAHLOSHANANG DROP IN CENTRE,302000.00
LIMPOPO,HAPPY HOME CRECHE,113385.00
LIMPOPO,MESONG CRECHE,101098.00
LIMPOPO,SHALOM RESPITE CARE CENTREQ,162000.00
LIMPOPO,KOPANO KE MATLA COMMUNITY CARE GIVER,109000.00
LIMPOPO,PFNEKANI NHLANEKI VICTIM EMPOWERMENT CENTRE,121100.00
LIMPOPO,SENTAHLE DROP IN CENTRE,87701.00
LIMPOPO,HLANEKI HOME BASED CARE,78400.00
LIMPOPO,MY DARLING DROP IN CENTRE,69000.00
LIMPOPO,NFATI DROP IN CENTRE,59000.00
NORTH WEST,KGOTHATSANANG ORGANISATION,430350.00
NORTH WEST,REAGOLA CRECHE,157100.00
NORTH WEST,THUTO E NTLE PRE SCHOOL,130621.00
NORTH WEST,KGATELOPELE EARLY LEARNING CENTRE,89442.00
NORTH WEST,LESEDI CRECHE,81500.00
NORTH WEST,BA-RONA DAY CARE CENTRE,91500.00
NORTH WEST,TSEBO DAY CARE FOR DISABLED,109000.00
NORTH WEST,KGATELOPELE HOME BASED CARE GROUP,57998.00
NORTH WEST,MANOVIA DISABILITY CENTRE,91700.00
NORTH WEST,REFEMETSE EARLY LEARNING CENTRE,107500.00
NORTH WEST,ARISE AND SHINE DEVELOPMENT CENTRE,102758.00
NORTH WEST,HOME OF HOPE AGAINST WOMEN ABUSE,119000.00
EASTERN CAPE,DUTWA WOMEN SUPPORT CENTRE,134000.00
EASTERN CAPE,K2016326351(SOUTH AFRICA) NPC,78560.00
EASTERN CAPE,UBUHLE BEZWE THE WISE GIRLZ,77288.00
EASTERN CAPE,LITHEMBA ELDERLY PROJECT,63000.00
EASTERN CAPE,AURORA FUNDRAISING AND SPECIAL CARE CENTRE,955500.00
GAUTENG,PEOPLE FOR AWARENESS ON DISABILTY ISSUES,131000.00
GAUTENG,RURAL INSTITUTE FOR EDUCATIONAL AND TRAINING,137921.00
GAUTENG,MAPHUTHA DITSHABA DAY CARE,146000.00
GAUTENG,A CHANCE TO PLAY SOUTHERN AFRICA,103870.00
GAUTENG,LITTLE BJ PRE SCHOOL,138000.00
GAUTENG,PHUMELELA DAY CARE,45000.00
GAUTENG,NTHABISENG CRECHE &PRE SCHOOL,129300.00
GAUTENG,BADISA DAY CARE CENTRE,93220.00
GAUTENG,LITTLE ANGELS DAY CARE CENTRE,142305.00
GAUTENG,WOMAN AGAINST RAPE,124000.00
GAUTENG,NEW BEGINNIGZ,109000.00
GAUTENG,NALEDI CHILDRENS AND YOUTH PROJECTS,137700.00
GAUTENG,LITTLE ARCHIEVERS NURSERY SCHOOL,145169.00
GAUTENG,FUTURE GENERATION DAY CARE CENTRE,120129.00
GAUTENG,HOUSE OF CHILDREN DAY CARE CENTRE,116000.00
GAUTENG,EMMANUEL PRE SCHOOL,146000.00
GAUTENG,SOUTH AFRICAN MOBILITY FOR THE BLIND TRUST,140800.00
WESTERN CAPE,CREATING EFFECTIVE FAMILIES,300000.00
EASTERN CAPE,LANGELITSHA SENIOR PRIMARY SCHOOL,297250.00
EASTERN CAPE,NGOBOZANA J.S.S,290000.00
EASTERN CAPE,EBUHLANYANGA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,EMPUMALANGA JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,BAWANA SENIOR PRIMARY SCHOOL,300000.00
EASTERN CAPE,ZWELIVUMILE JUNIOR SECONDARY SCHOOL,300000.00
EASTERN CAPE,MBAYI JUNIOR SECONDARY SCHOOL,300000.00
GAUTENG,CENTRAL GAUTENG SPORT ASSOCIATION FOR THE PHYSICALLY DISABLED,398180.00
GAUTENG,EASTERN GAUTENG WRESTLING,150000.00
GAUTENG,PRIMROSE OPEN BOXING ACADEMY,50000.00
GAUTENG,LEFOFA PRIMARY SCHOOL,301071.00
GAUTENG,ISISEKO PRIMARY SCHOOL,299830.00
GAUTENG,MARCYSTAX,50000.00
MPUMALANGA,UMJINDI CREATIVE AND CULTURAL INDUSTRIES OF SOUTH AFRIC,262177.00
MPUMALANGA,KWAKITSI ENKOMAZI FUN AND ARTS,331000.00
GAUTENG,FAMILIES SOUTH AFRICA (FAMSA),295693.00
GAUTENG,YOUTH IN FRONT YOUTH `S ORGANISATION,127000.00
GAUTENG,ZWAVHUDI PRE SCHOLL,109000.00
GAUTENG,YOUNG MINDS EARLY LEARNING CENTRE,113000.00
GAUTENG,KGOTSO DAY CARE AND PRE SCHOOL,101000.00
GAUTENG,GREENVILLAGE DAY CARE CENTRE,120200.00
GAUTENG,AGANANG EARLY LEARNING CENTRE,145340.00
GAUTENG,LITLLE SHEPPERD EDUCARE CENTRE,31595.00
GAUTENG,CHESHIRE HOME GAUTENG,79000.00
GAUTENG,HAPPY HOMES DAY CARE 2,126000.00
GAUTENG,ALFONSO MARIA FUSCO CHILDREN`S HOME AND PALCE OF SAFETY,143000.00
GAUTENG,BOKAMOSO DAY CARE CENTRE,69585.00
GAUTENG,BONA LESEDI SKILLS TRAINING,89000.00
GAUTENG,SUNSHINE  DAY CARE CENTRE,130800.00
GAUTENG,WOMEN FOR CHANGE,121900.00
GAUTENG,PLAY GROUND EARLY LEARNING CENTRE,109928.00
GAUTENG,KOPANO KE MAATLA,114000.00
GAUTENG,MOSHATE,66000.00
WESTERN CAPE,KOLPING SOCIETY OF SOUTH AFRICA,107850.00
WESTERN CAPE,WINELANDS SPCA,144462.00
WESTERN CAPE,"HUIS HORIZON ,SENTRUM VIR DIE VERSON INTELLEKTUELL GESTRADE VOIWASSE",120000.00
WESTERN CAPE,MASIKHANYE FOOD GARDEN,128500.00
WESTERN CAPE,YOUNG IN PRISION SOUTH AFRICA,125000.00
WESTERN CAPE,STOP CRIME AGAINST CHILDREN,98000.00
WESTERN CAPE,DESIRED IDENTITY,75500.00
WESTERN CAPE,STARS OF TOMMORROW COMPUTER CENTRE,95071.00
WESTERN CAPE,SINETHEMBA AFTER SCHOOL CARE,133000.00
EASTERN CAPE,SAKHIKAMVA COMMUNITY BASED ORGANISATION,1401465.00
KWAZULU-NATAL,SAKHIWO ARTS AND SKILLS DEVELOPMENT CENTRE,261440.00
GAUTENG,THE SOCIETY OF ST. VINCENT DE PAUL,140000.00
GAUTENG,PHUMELELA DAY CARE CENTRE,134108.00
GAUTENG,LITTLE ANGELS DAY CARE & PRE SCHOOL,138899.00
GAUTENG,HAPPY HEARTS PRE SCHOOL,133498.00
