Province,Name,Amount
WC,FAMSA BOLAND OVERBERG,492712.00
WC,STELLENBOSCH VOEDINGSAKSIE,444500.00
WC,DIE AFRIKAANSE CHRISTELIKE VROUEVERENING STRAND,420878.00
WC,NICRO,5000000.00
WC,NUWERUS NAPIER NASORG EN JEUNSENTRUM,320593.00
WC,DIE VROUE AKASIE GROEP,61709.00
WC,BE PART YOLUNTU CENTRE,169697.00
GP,MIYKAEL INSTITUTE OF DIVINE ARTS,492400.00
GP,ROYALTY SOAPIE FOUNDATION,602500.00
GP,XTREME YOUTH PROJECTS,198500.00
GP,TINY BUBBLES DAY CARE CENTRE AND CRECHE,138500.00
GP,WOMEN AGAINST CHILD ABUSE,96000.00
GP,LINDOKUHLE DAY CARE NO 2,144000.00
GP,COMMUNITY BASED PREVENTION & ENVIROMENT STRATEGIES SA,140000.00
GP,ISANDA PRE SHOOL,120000.00
GP,ORANGE RABIES MONTESSORI PRE SCHOOL,103000.00
GP,PHAHAMANG PRE SCHOOL,138000.00
GP,THE GETON FOUNDATION TRUST,133000.00
GP,SEKUSILE EKHAYA LABANTWANA,122500.00
GP,NTATAISE PRE SCHOOL & CRECHE,148700.00
GP,UKUKHANYA CHILD AND FAMILY SERVICES,140000.00
GP,TSHWARAGANAG LE KGOTHLELE MUNISVILLE DISABLED ASSOCTION,153400.00
GP,NAKA ISIZWE SETHU HEALTH CARE PRJOECT,112000.00
GP,LUIPAARDSVLEI HOME FOR THE AGED,120999.00
GP,HLALANATHI DAY CARE CENTRE & PRE SCHOOL,136000.00
GP,BASADI PELE FOUNDATION,154000.00
GP,ASSOCITION OF INDEPENDENT MINISTRIES AND CHURCHES IN AFRICA,42000.00
GP,THUSANO DAY CARE CENTRE,130000.00
GP,BOKAMOSO CHILDREN'S PARADISE DAY CARE,133200.00
GP,KAMOHELONG HOME BASED CARE,107000.00
GP,THE TOMMORROW TRUST,405000.00
GP,THE EMMAUS COMMUNITY CENTRE,145599.00
GP,KHENSANI DAY CARE CENTRE,136500.00
GP,SENOIRS DIENSSENTRUM,116260.00
GP,EKHUKHANYENI DAY CARE AND PRE SCHOOL,120000.00
GP,KATLEHO KA TSHEPO,154000.00
GP,SIZANANI HOME BASED CARE PROJECT,147310.00
GP,LAND OF JOY LEARNING CENTRE,138523.00
GP,CENTRAL GAUTENG MENTAL HEALTH SOCIETY,92000.00
GP,CMR JOHANNESBURG,95000.00
GP,SUNSHINE DAY CARE CENTRE,125897.00
GP,LIZZYS DAY CARE CENTRE,148397.00
GP,PHAHAMANG DAY CARE CENTRE,147999.00
GP,TSHIMILOGO NURSERY SCHOOL,137000.00
GP,FOREST FARM CENTRE,330000.00
GP,POLOKONG CHILDRENS VILLAGE,132000.00
GP,BEGINNERS DAY CARE,141000.00
GP,THANDO WESTFORD COMMUNITY CRECHE,124000.00
GP,LESEGO DAY CARE CENTRE,118417.00
GP,HLUMELELISA,60000.00
GP,GOOD SHEPHERD DAY CARE & PRE SCHOOL,103000.00
GP,CHOSEN NATION DAY CARE CENTRE,123000.00
GP,KOPANO KE MATLA SERVICE POINT,103460.00
GP,THE SOUTH AFRICAN HEALTHCARE FOUNDATION,122895.00
GP,ITHUTHUKO CRECHE AND PRE SCHOOL,140000.00
GP,NOMVUYO DAY/AFTRE AND ORPHANAGE,129332.00
GP,THE HEALING HANDS,65000.00
GP,KEARABILWE DAY CARE CENTRE,131000.00
GP,BOTHLE DAY CARE CENTRE,118000.00
GP,SHOLOM COMMUNITY CARE CENTRE,100000.00
GP,ENTOKOZWENI HOME BASED CARE,118000.00
GP,SAVF DIE ANKER TEHUIS,108946.00
GP,INKANYEZI MULTIPURPOSE CENTRE,127800.00
GP,SAVF VEREENIGING DAGSORG,80000.00
GP,KARABO EARLY LEARNING CENTTRE,141000.00
GP,LITTLE STARS DAY CARE CENTRE,104000.00
GP,LERATONG DAY CARE CENTRE,140000.00
GP,THE CHOSEB DAY CARE CENTRE & PRE SCHOOL,104000.00
GP,AUTHENTIC CHICKS TALK,140000.00
GP,EVANGELI E NCHA HOME BASED CARE,117100.00
GP,ISANDLA SOMUSA DAY CARE,89000.00
GP,NG WELFARE ROODEPOORT,77500.00
GP,ITHUTENG DAY CARRE CENTRE,140000.00
GP,BAGWERANYANA CRECHE & PRE SCHOOL,99389.00
GP,KIDDIES PALACE,57516.00
GP,KEAMOGETSE DAY CARE CENTRE,74304.00
GP,BOHLOKWA DAY AND AFTER CARE CENTRE,139500.00
GP,TINY TOTS DAY CARE CENTRE,116248.00
GP,MOTHEO TRAINING INSTITUTE TRUST,85500.00
GP,NEO E NTLE EARLY CHILDHOOD DEVELOPMENT,139401.00
GP,MAMOKEKETSI DAY CARE CENTTRE,140000.00
GP,VUYOLWETHU PRE SCHOOL,140000.00
GP,FOCAS COMMUNITY DEVELOPMENT CENTRE,127818.00
GP,THEMBISILE DEVELOPMENT TRUST,120299.00
GP,HOPE WARRIORS CHILDREN'S CHARITY,65000.00
GP,MEMEMORY PRE SCHOOL AND DEVELOPMENT,121998.00
GP,THEMBALAKHE DAY CARE CENTRE,61500.00
NC,THEBE YA KGOMOTSO,12000.00
NC,BANA BA THARI COMMUNITY BASED ORGANISATIOON,503000.00
NC,COLVILLE COMMUNITY CENTRE,97617.00
NC,THE HELEN BISHOP OTHOPAEDIC AFTER CARE HOME,230000.00
NC,DIPHETHOGO COMMUNITY DEVELOPMENT CENTRE,91064.00
NC,GALESHEWE CARE CENTRE,161500.00
NC,VROUE AKSIE ONTWIKKWLINGS PROJECTS,616765.00
NC,SILVERHOF TEHUIS VIR BEJAARDES,110000.00
NC,EL SHADDAI SOUP DROP IN CENTRE,94500.00
NC,EL SHADDAI SOUP KITCHEN,58000.00
NC,BOKAMOSO YOUTH SERVIVE CENTRE,64000.00
NC,MARANG HOME BASED CARE,148800.00
NC,BAMBANANI HOME BASED CARE,92100.00
NC,IDA CORDON MEMORIAL CLUB,88311.00
NC,KUTLANONG SOUP KITCHEN,86394.00
NC,BAITLAMI HOME BASED CARE,101440.00
GP,THE SOCIAL COHESION TRUST,2435000.00
GP,TEMBA MUSIC PROJECT,220000.00
GP,SOUTH AFRICAN JAZZ AND HEALTH ALLIANCE,299500.00
GP,QALAMANJE ART PROJECTS,456850.00
GP,MUSCULAR DYSTROPHY FOUNDATION GAUTENG,141000.00
GP,MALI MARTIN POLOKEGONG CENTRE,133000.00
GP,ASSOCIATION FOR PEOPLE WITH DISABILITIES GAUTENG NORTH,71500.00
GP,NJABULO PRE SCHOLL AND CRECHE,141750.00
GP,FLYING CHILDREN,67900.00
GP,SAVF LEEUTJIELAND DAGSORG,130000.00
GP,MOLEPI RISING STARS,95000.00
GP,KHANYA PRE SCHOOL,145000.00
GP,LITLLE ANGELS NURSERY SCHOOL,133000.00
GP,MOUNT OLIVE OUTREACH,114000.00
GP,BOPHELONG PLACE OF CARE,86000.00
GP,KGOMOTSO DAY CARE CENTRE,112000.00
GP,VELA NAWE PRE SCHOOL AFTER CARE,141000.00
GP,HAPPY TOT'S DAY CARE CENTRE,98000.00
GP,LEHLONOLO DAY CARE CENTRE,130070.00
GP,RETHABILE BANA PRE SCHOOL,129597.00
GP,VIRTUSO ARTS INSTITUTE,109000.00
GP,ITHEMBA ALCOHOL AND DRUG REHABILITATION CLINIC,87307.00
GP,TLHABOLOGO DAY CARE CENTRE,146000.00
GP,HUIS QUANESSA,125000.00
GP,BOPHELO BONTLE ORGANISATION,131700.00
GP,EKHUKHANYENI CRECHE,99850.00
GP,HOLLA DAY CARE,102700.00
GP,THULU'LWAZI DAY CARE CENTRE,129000.00
GP,REFENTSE HEALTH CARE GIVING PROGRAMME,117600.00
GP,BUZZY BEE NURSERY CARE CENTRE,131400.00
GP,BUSHABEZWE AIDS AND CHARITY HOME,120268.00
GP,ITHUTENG DAY CARE CENTRE,83000.00
GP,EKANGALA SENIOR CITIZENS,134040.00
GP,METSE DAY CARE,117000.00
GP,VUKA UZITHATHE DAY CARE,117500.00
GP,TWINKLE STAR DAY AND AFTERCARE CENTRE,121554.00
GP,PHEFO EARLY LEARNING CENTRE,121050.00
GP,LETHABO CHILD CARE CENTRE,126630.00
GP,SAVF HEIDELBERG,144179.00
GP,BONANG LESEDI OLD AGE HOME,80000.00
GP,RATABANA2 MONTESSORRI PRE SCHOOL,120500.00
GP,LUVHUNO PROJECT,117600.00
GP,MOSA DAY CARE CENTRE,104000.00
GP,PROGRESS EARLY CHILDHOOD DEVELOPMENT,145600.00
GP,KELEBOGILE DAY CARE CENTRE,107484.00
GP,LEARNING LADDER ACADEMY,149609.00
GP,NG WELFARE RANDFONTEIN,106400.00
GP,GROWING BIRDS EARLY CHILDHOOD DEVELOPEMNT,126000.00
GP,KATLEGO EDUCARE CENTRE,147078.00
GP,BOITUMELO EDUCARE CENTRE,107387.00
GP,MOLEBOGENG DAY CARE AND PRE SCHOOL,121000.00
GP,MAX ORDAM DEAF ASSOCIATION,80080.00
GP,KAGISO CARE FOR THE AGED,38000.00
GP,MASENZE IKUSASA BASIC ECD SKILLS TARINING,129000.00
GP,PHUMULANI HOME FOR THE AGED AND DISABLED,112000.00
GP,ST VINCENT SCHOOL FOR THE DEAF,133000.00
GP,KHOTSO EARLY LEARNING CENTRE,144699.00
GP,MAMA ELLA'S DAY CARE CENTRE,107800.00
GP,ORATILWE COMMUINTY CENTRE,94600.00
GP,THE SOCIETY FOR LANGUAGE &HEARING IMPAIRED CHILDREN,186000.00
GP,MOUNTAIN OF ISIVIVAVE COMMUNITY PROJECT,105500.00
GP,ALL HOLLOWS PRE SCHOOL AND DAY CARE,139000.00
GP,WINDMILL PARK RENAISSANCE ORGANISATION,89348.00
GP,TINY KIDS CARE CENTRE,112700.00
GP,SUPA DIMAMA SENIOR CITIZENS CENTRE,133000.00
GP,GOD COMMANDED RAVENS,109300.00
GP,WOMANS FIND YOUR WINGS,93069.00
GP,WOMEN OF VISION,118000.00
GP,THEMBALETHU HOME BASED CARE,135000.00
GP,TSWELOPELE PRE SCHOOL AND CRECHE,145095.00
GP,MOTSWAKO COMMUNITY PROJECT,150000.00
GP,NOMFANELO RACHEL SAFE HOUSE,97268.00
GP,NTSAKALENI CARE CENTRE,126800.00
GP,IKHAYA LAMI LETHEMBA PROJECT,142000.00
GP,LESEDI EDUCARE BB,98598.00
GP,THUTONG DAY CARE,144199.00
GP,PHOLOGO DAY CARE,104193.00
GP,SAGGITARYS CENTRE FOR DISABLE AND OPRHANS PEOPLE,160400.00
GP,STANZA BOPAPE COMMUNITY TRUST,116748.00
GP,SANRA SASOLNURG ALKOHOL EN DWELMSENTRUM,139561.00
GP,GIVE AN EAR FOUNDATION,80000.00
GP,FAMILY CARE ASSOCIATION,129000.00
GP,KAGO SECHABA TRAINING AND DEVELOPMENT,121500.00
NC,BAKANG AGRICULTURAL PROJECT,102895.00
KZN,LITTLE ELEPHANT TRAINING CENTRE FOR EARLY EDUCATION,204805.00
LP,CHRISTIAN SOCIAL COUNCIL MESSINA,212741.00
LP,MMAPINISWANA CRECHE AND PRE SCHOOL,123500.00
LP,TSOGANG RE ITIRELE HOME BASED CARE,100500.00
LP,MOTSWADIBE HOME BASED CARE,342500.00
LP,MOLWANTWA KGOLO DROP IN CENTRE,136397.00
LP,FAHLOSHANANG DROP IN CENTRE,302000.00
LP,HAPPY HOME CRECHE,113385.00
LP,MESONG CRECHE,101098.00
LP,SHALOM RESPITE CARE CENTREQ,162000.00
LP,KOPANO KE MATLA COMMUNITY CARE GIVER,109000.00
LP,PFNEKANI NHLANEKI VICTIM EMPOWERMENT CENTRE,121100.00
LP,SENTAHLE DROP IN CENTRE,87701.00
LP,HLANEKI HOME BASED CARE,78400.00
LP,MY DARLING DROP IN CENTRE,69000.00
LP,NFATI DROP IN CENTRE,59000.00
NW,KGOTHATSANANG ORGANISATION,430350.00
NW,REAGOLA CRECHE,157100.00
NW,THUTO E NTLE PRE SCHOOL,130621.00
NW,KGATELOPELE EARLY LEARNING CENTRE,89442.00
NW,LESEDI CRECHE,81500.00
NW,BA-RONA DAY CARE CENTRE,91500.00
NW,TSEBO DAY CARE FOR DISABLED,109000.00
NW,KGATELOPELE HOME BASED CARE GROUP,57998.00
NW,MANOVIA DISABILITY CENTRE,91700.00
NW,REFEMETSE EARLY LEARNING CENTRE,107500.00
NW,ARISE AND SHINE DEVELOPMENT CENTRE,102758.00
NW,HOME OF HOPE AGAINST WOMEN ABUSE,119000.00
EC,DUTWA WOMEN SUPPORT CENTRE,134000.00
EC,K2016326351(SOUTH AFRICA) NPC,78560.00
EC,UBUHLE BEZWE THE WISE GIRLZ,77288.00
EC,LITHEMBA ELDERLY PROJECT,63000.00
EC,AURORA FUNDRAISING AND SPECIAL CARE CENTRE,955500.00
GP,PEOPLE FOR AWARENESS ON DISABILTY ISSUES,131000.00
GP,RURAL INSTITUTE FOR EDUCATIONAL AND TRAINING,137921.00
GP,MAPHUTHA DITSHABA DAY CARE,146000.00
GP,A CHANCE TO PLAY SOUTHERN AFRICA,103870.00
GP,LITTLE BJ PRE SCHOOL,138000.00
GP,PHUMELELA DAY CARE,45000.00
GP,NTHABISENG CRECHE &PRE SCHOOL,129300.00
GP,BADISA DAY CARE CENTRE,93220.00
GP,LITTLE ANGELS DAY CARE CENTRE,142305.00
GP,WOMAN AGAINST RAPE,124000.00
GP,NEW BEGINNIGZ,109000.00
GP,NALEDI CHILDRENS AND YOUTH PROJECTS,137700.00
GP,LITTLE ARCHIEVERS NURSERY SCHOOL,145169.00
GP,FUTURE GENERATION DAY CARE CENTRE,120129.00
GP,HOUSE OF CHILDREN DAY CARE CENTRE,116000.00
GP,EMMANUEL PRE SCHOOL,146000.00
GP,SOUTH AFRICAN MOBILITY FOR THE BLIND TRUST,140800.00
WC,CREATING EFFECTIVE FAMILIES,300000.00
EC,LANGELITSHA SENIOR PRIMARY SCHOOL,297250.00
EC,NGOBOZANA J.S.S,290000.00
EC,EBUHLANYANGA JUNIOR SECONDARY SCHOOL,300000.00
EC,EMPUMALANGA JUNIOR SECONDARY SCHOOL,300000.00
EC,BAWANA SENIOR PRIMARY SCHOOL,300000.00
EC,ZWELIVUMILE JUNIOR SECONDARY SCHOOL,300000.00
EC,MBAYI JUNIOR SECONDARY SCHOOL,300000.00
GP,CENTRAL GAUTENG SPORT ASSOCIATION FOR THE PHYSICALLY DISABLED,398180.00
GP,EASTERN GAUTENG WRESTLING,150000.00
GP,PRIMROSE OPEN BOXING ACADEMY,50000.00
GP,LEFOFA PRIMARY SCHOOL,301071.00
GP,ISISEKO PRIMARY SCHOOL,299830.00
GP,MARCYSTAX,50000.00
MP,UMJINDI CREATIVE AND CULTURAL INDUSTRIES OF SOUTH AFRIC,262177.00
MP,KWAKITSI ENKOMAZI FUN AND ARTS,331000.00
GP,FAMILIES SOUTH AFRICA (FAMSA),295693.00
GP,YOUTH IN FRONT YOUTH 'S ORGANISATION,127000.00
GP,ZWAVHUDI PRE SCHOLL,109000.00
GP,YOUNG MINDS EARLY LEARNING CENTRE,113000.00
GP,KGOTSO DAY CARE AND PRE SCHOOL,101000.00
GP,GREENVILLAGE DAY CARE CENTRE,120200.00
GP,AGANANG EARLY LEARNING CENTRE,145340.00
GP,LITLLE SHEPPERD EDUCARE CENTRE,31595.00
GP,CHESHIRE HOME GAUTENG,79000.00
GP,HAPPY HOMES DAY CARE 2,126000.00
GP,ALFONSO MARIA FUSCO CHILDREN'S HOME AND PALCE OF SAFETY,143000.00
GP,BOKAMOSO DAY CARE CENTRE,69585.00
GP,BONA LESEDI SKILLS TRAINING,89000.00
GP,SUNSHINE DAY CARE CENTRE,130800.00
GP,WOMEN FOR CHANGE,121900.00
GP,PLAY GROUND EARLY LEARNING CENTRE,109928.00
GP,KOPANO KE MAATLA,114000.00
GP,MOSHATE,66000.00
WC,KOLPING SOCIETY OF SOUTH AFRICA,107850.00
WC,WINELANDS SPCA,144462.00
WC,"HUIS HORIZON ,SENTRUM VIR DIE VERSON INTELLEKTUELL GESTRADE VOIWASSE",120000.00
WC,MASIKHANYE FOOD GARDEN,128500.00
WC,YOUNG IN PRISION SOUTH AFRICA,125000.00
WC,STOP CRIME AGAINST CHILDREN,98000.00
WC,DESIRED IDENTITY,75500.00
WC,STARS OF TOMMORROW COMPUTER CENTRE,95071.00
WC,SINETHEMBA AFTER SCHOOL CARE,133000.00
EC,SAKHIKAMVA COMMUNITY BASED ORGANISATION,1401465.00
KZN,SAKHIWO ARTS AND SKILLS DEVELOPMENT CENTRE,261440.00
GP,THE SOCIETY OF ST. VINCENT DE PAUL,140000.00
GP,PHUMELELA DAY CARE CENTRE,134108.00
GP,LITTLE ANGELS DAY CARE & PRE SCHOOL,138899.00
GP,HAPPY HEARTS PRE SCHOOL,133498.00
GP,WAGON WHEEL DAY CARE CENTRE,136298.00
GP,MOUNTAINVIEW HEALTH CARE CENTRE,95600.00
GP,LOTSHA SUPPORT ORGANIZATION,148000.00
KZN,SAKHASIZWE COMMUINITY PROJECT,50500.00
KZN,MVUTSHINI ORPHANS CARE AND COMMUNITY DEVELOPMENT,86779.00
KZN,ST CLEMENT'S HOME BASED CARE PROJECT,283650.00
KZN,SAKHA ISIZWE SUKUSASA COMMUNITY DEVELOPMENT,72000.00
KZN,ENHLAHLANI ISBANI SEZWE ORGANISATION,58100.00
EC,WILLOWS CRICKET CLUB,201245.00
EC,NKELEKETE JUNIOR SECONDARY SCHOOL,300000.00
EC,KENTANI JUNIOR SECONDARY SCHOOL,300000.00
EC,LENGENI JUNIOR SECONDARY SCHOOL,300000.00
EC,MAPASA JUNIOR SECONDARY SCHOOL,300000.00
EC,QWANINGA JUNIOR SECONDARY SCHOOL,300000.00
EC,XHAKA JUNIOR SECONDARY SCHOOL,300000.00
EC,BHOLANI JUNIOR PRIMARY SCHOOL,300000.00
EC,NTAFUFU JUNIOR SECONDARY SCHOOL,300000.00
LP,DAVID MUTSHINYALO SECONDARY SCHOOL,300000.00
LP,MAMAHLO PRIMARY SCHOOL,250000.00
LP,MONAMOLEDI SECONDARY SCHOOL,297300.00
LP,GOWE PRIMARY SCHOOL,300000.00
LP,LENTING PRIMARY SCHOOL,300000.00
LP,DZWERANI UNITED BROTHERS FOOTBALL CLUB,175502.00
LP,PHUMELELA FOOTBALL ACADEMY,140633.00
LP,MAKGWADING SECONDARY SCHOOL,300000.00
MP,SIFUNDZEKHAYA PRIMARY SCHOOL,300000.00
MP,SEKUSILE PRIMARY SCHOOL,99899.00
MP,SEGANYANE PRIMARY SCHOOL,300000.00
MP,MZANGEDWA HIGH SCHOOL,300000.00
MP,M.O MASHEGO PRIMARY SCHOOL,299550.00
MP,BERNINI GIRLS SPORTS CLUB,194948.00
NC,LAERSKOOL STAATS PRIMARY,308670.60
NC,KEATLHOLELA PRIMARY SCHOOL,293567.00
NC,BUSH BUCKS FOOTBALL CLUB,161280.00
NW,SELERI PRIMARY SCHOOL,300000.00
NW,LETHABONG PRIMARY SCHOOL,300000.00
NW,MADIBA - A- TOLOANE SECONDARY SCHOOL,300000.00
NW,ITUMELENG PRIMARY SCHOOL,300000.00
NW,TSHEPAGALANG SECONDARY SCHOOL,300000.00
NW,DIPHETOGO SECONDARY SCHOOL,300000.00
MP,PLOUGH BACK TO THE COMMUNITY,1322052.00
MP,BARBERTON COMMUNITY RADIO,2230374.00
MP,BIG FISH ARTS NPC,1761000.00
KZN,EPILEPSY FOUNDATION SOUTH AFRICA,736000.00
KZN,COMMUNITY ORIENTATION PROGRAMME,104339.00
KZN,MATHONSI CRECHE ANS PRE SCHOOL,115711.00
KZN,THE HOUSE OF SHALOM,545769.00
KZN,SINANI KWAZULU-NATAL PROGRAMME FOR SURVIVORS OF VIOLENCE,593500.00
KZN,WOZA MOYA COMMUNITY DEVELOPMENT PROJECT,313975.00
KZN,MANDENI WELFARE CENTRE,63500.00
KZN,PHILISIWE COMMUNITY HEALTH CARE ORANISATION,90650.00
WC,NEW GROWTH,126300.00
WC,CHILD WELFARE SOUTH AFRICA: RIVERSDALE,137675.00
WC,DIE STERREWEG DAYCARE CENTRE,140000.00
WC,BAMBANANI FOR SOCIAL DEVELOPMENT,149000.00
WC,COMMUNITY BASED CHILD AND YOUTH PROTECTION PROGRAM,95000.00
WC,LEARN TO EARN,100000.00
WC,SAFELINE CHILD ABUSE TREATMENT AND PREVENTION CENTRE,126000.00
WC,WESTERN CAPE AIDS CARE,142000.00
WC,CHILDREN'S RESOURCE CENTRE,140000.00
WC,THE EARLY EDUCATION CENTRE,140000.00
WC,OASE SERVICE CENTRE,50000.00
WC,MITCHELLS PLAIN COMMUNITY ADVICE AND DEVELOPMENT PROJECT,127800.00
WC,THANDIWE HOME CARE,105500.00
WC,KEEP THE DREAM 226 NPC,62000.00
WC,MYDUNOON,129000.00
WC,THE LITTLE HANDS TRUST,140000.00
WC,DWARSRIVER VALLEY INITIATIVE,85000.00
WC,AMANDLA COMMUNITY EDUCATION DEVELOPMENT,50500.00
WC,ARISEN WOMEN FOUNDATION TRUST,101000.00
WC,COMMUNITY INTERVENTION CENTRE,108200.00
WC,THOPE FOUNDATION,76000.00
WC,VUSISIZWE EDUCARE CENTRE,91050.00
WC,THE ENQUINOX TRUST,79047.00
WC,JOYCE NDINISA EDUCARE,50000.00
WC,THE LIFE MATTERS FOUNDATION,84400.00
WC,REALISTIC REBUILDING AND LIFE SKILLS TRAINING CENTRE,114600.00
WC,BUSINESS AGAINST CRIME WESTERN CAPE,58200.00
LP,LIMPOPO RECREATION PROVIDERS,9500000.00
GP,SUE LUBBE & FRIENDS,282288.00
LP,LEPOTLAKO COMMUNITY CRECHE,186500.00
LP,TIRISANO OLD AGE CENTRE,109400.00
LP,MAFEFE DISABILTY ORGANISATION,62900.00
MP,SIFISO SETHU HOME BASED CARE,72923.00
MP,HLAVUKANI HOME BASED CARE,97291.00
MP,ISILINGTON HOME COMMUNITY BASED CARE,75700.00
MP,BROOKLYN HOME BASED CARE,75700.00
WC,HELDERBERG HOSPICE,105000.00
WC,CARE CAREER CONNECTION NPC,124382.00
WC,WELLNESS FOUNDATION,1761752.00
GP,THORNTREE PRIMARY SCHOOL,299728.00
GP,THE JOHANNESBURG CHILDREN'S HOME,1590500.00
GP,HIV SA,912500.00
GP,ABRAM KRIEL CHILDCARE,1532050.00
GP,KHUTSONG YOUTH FRIENDLY SERVICE,240000.00
GP,CORONATIONVILLE CARE CENTRE AND WORKSHOPS,351829.00
GP,ATTERIDGEVILLE/SAULSVILLE ASSOCIATION FOR PEOPLE WITH DISABILITY,178500.00
GP,VAAL AIDS HOME BASED CARE,218743.00
KZN,THE OPEN DOOR CRISIS CARE CENTRE,150000.00
KZN,ETHEMBENI CARE CENTRE,130000.00
KZN,SIYATHUTHUKA WOMEN ORGANIZATION,153400.00
KZN,MIDLANDS COMMUNITY COLLEGE,140434.00
KZN,REHOBOTH TRUST,120000.00
KZN,HOPE TRUST,128000.00
KZN,SIYAKWAZI,105300.00
KZN,BHEKISIZWE CRECHE,112901.00
KZN,ALCOHOL AND DRUG HELP CENTRE - SANCA ZULULAND,103400.00
KZN,GREYTOWN AND DISTRICT CARE OF THE AGED,120000.00
KZN,SINETHEMBA CRECHE,98772.00
KZN,ISIQALO ECD CENTRE,110008.00
KZN,NYAKAZANI CRECHE,135780.00
KZN,NHLANZINI CLUB,147000.00
KZN,GOOD HOPE REHABILITATION CENTRE,111400.00
KZN,KRANSDRAAI PRE-SCHOOL,110600.00
KZN,ZIMISELE CRECHE AND PRE-SCHOOL,158000.00
KZN,THE HOPE IN CHRIST MISSION,124200.00
KZN,GOOD SAMARITAN FBO,119600.00
KZN,MAGABENI PRE-PRIMARY SCHOOL,138000.00
KZN,HLONGWA CBO NETWORK,150300.00
KZN,AMEN DAY CARE CENTRE,104876.00
KZN,MPILWENHLE SUPPORT GROUP,103079.00
KZN,INKAZIMULO DAY CARE,147965.00
KZN,BREAKTHROUGH COMMUNITY ACTION GROUP,133000.00
KZN,MTIKINI CRECHE,69000.00
KZN,SICELIMPUMELELO CRECHE,114500.00
KZN,KIDEO KIDS EDUCARE CENTRE,117596.00
KZN,STHANDIMFUNDO ECD CENTRE,133500.00
KZN,JUBILEE CRECHE AND PRE-SCOOL,148464.00
KZN,SIBONUKUKHANYA CRECHE,144436.00
KZN,MAKHWANININI CRECHE AND PRE-SCHOOL,151213.00
KZN,NURDEEN INSTITUTE OF EDUCATION ECD CENTRE,144573.00
KZN,I TURNED MATHS AND SCIENCE MY JOY,130731.00
KZN,ITHEMBA LETHU,134500.00
KZN,SMART GENERATIONS,123600.00
KZN,BUSY BEES PRESCHOOL & DAY CARE CENTRE,141000.00
KZN,THANDANI ECD BOARDING CENTRE,150098.00
KZN,ZONAZODWA COMMUNITY DEVELOPMENT,137835.00
KZN,IQINISO NOMUSA (TRUTH & GRACE) COMMUNITY CARE,71500.00
KZN,LETHUSIZO PRE SCHOOL,148423.00
KZN,THE SIBUSISIWE EDUCATION TRUST,91000.00
KZN,NONGWELEZA DAY CARE CENTRE,141700.00
KZN,LIFELINE ZULULAND,143000.00
KZN,THE ROSELANDS TRUST,140537.00
KZN,IKUSASA LABO DISABLED CARE AND SUPPORT GROUP,156800.00
KZN,UKUNAKEKELA ADULT AND CHILDREN HOME CARE CENTRE,138610.00
EC,VISION CARE,967474.00
EC,GOMPO WLFARE ORGANISATION FOR THE CARE OF THE AGED,101500.00
EC,MASITHETHE COUSELLING SERVICES,380167.00
EC,SIYAKHANA YOUTH OUTREACH,437737.00
EC,SONSTRAAL EUCARE CENTRE,415493.00
KZN,KINGSBURGH CHILD AND FAMILY WELFARE SOCIETY,121500.00
KZN,UBUNTU CRISIS AND FAMILY CARE CENTRE,126000.00
KZN,HARMONY RETREAT,152500.00
KZN,DUDUZE CARE CENTRE,147000.00
KZN,CALIRE ELLIS BROWN PRE-PRIMARY SCHOOL,31500.00
KZN,THE MERCURY HIBBERDENE CILDRENS' HOLIDAY ASSOC,121000.00
KZN,SIZANANI SA,101525.00
KZN,SAVF KZN SOCIAL SERVICES,135000.00
KZN,THE LIGHT TRUST,88000.00
KZN,JABULANI DAY CARE CENTRE,95549.00
KZN,JABUSIZABANTU EDUCARE CENTRE,166888.00
KZN,DONDOS CRECHE,122021.00
KZN,SIZIMISELE CRECHE AND PRESCHOOL,131985.00
KZN,MIDI TRUST,120078.00
GP,NETWORTH FOUNDATION,239800.00
GP,THE SOUTH AFRICAN SPORTS LEGACY MUSEUM,6525000.00
EC,PROJECT FOR CONFLICT RESOLUTION AND DEVELOPMENT,406000.00
EC,MASIZAME TRAINING CENTRE FOR INTERLLECTUAL IMPAIRED,598040.00
EC,THE DAILY BREAD MISSIONS CHARITABLE TRUST,986500.00
EC,KHANYISANI HIV/AIDS AWARENESS,437000.00
EC,SINAKO PRE SCHOOL,86780.00
EC,MASIVUKE COMMUNITY DEVELOPMENT ORGANISATION,106405.00
EC,DORAH MOSES EDUCARE CENTRE,152000.00
EC,NDILEKA QOLWANE DAY CARE CENTRE,109400.00
EC,MCKAISER OLD AGE HOME,302781.00
KZN,REALEBUHA OLDER PERSONS SERVICE CLUB,121750.00
KZN,MAMBOZA CRECHE,119070.00
KZN,SUNSHINE CRECHE & PRE-SCHOOL,88900.00
MP,SAVF PIET RETIEF,140634.00
MP,SAVF SILVERDAE KHYA-LAMI SERVICE CENTER,141495.00
MP,MANGWENI YOUTH ADVISORY CENTRE,109200.00
MP,UKUKHANYA KWEZWE HOME BASED CARE,85200.00
MP,SINETHEMBA EARLYCHILDHOOD DEVELOPMENT CENTRE,131344.00
MP,SIYADLALA DAY CARE CENTRE,154087.05
MP,SALVATION CRECHE,112700.00
MP,HARMONY PARK HOME BASED CARE,134000.00
MP,UNITY HOME BASED CARE PROJECT FOR HIV/AIDS CLIENTS,102000.00
